"DATE","RNX70M1","RNX70M2","RNX70M3","RNX70M4","RNX70M5","RNX70M6","RNX70M7","RNX70M8","RNX70M9","RNX70M10","RNX70M11","RNX70M12","RNX71M1","RNX71M2","RNX71M3","RNX71M4","RNX71M5","RNX71M6","RNX71M7","RNX71M8","RNX71M9","RNX71M10","RNX71M11","RNX71M12","RNX72M1","RNX72M2","RNX72M3","RNX72M4","RNX72M5","RNX72M6","RNX72M7","RNX72M8","RNX72M9","RNX72M10","RNX72M11","RNX72M12","RNX73M1","RNX73M2","RNX73M3","RNX73M4","RNX73M5","RNX73M6","RNX73M7","RNX73M8","RNX73M9","RNX73M10","RNX73M11","RNX73M12","RNX74M1","RNX74M2","RNX74M3","RNX74M4","RNX74M5","RNX74M6","RNX74M7","RNX74M8","RNX74M9","RNX74M10","RNX74M11","RNX74M12","RNX75M1","RNX75M2","RNX75M3","RNX75M4","RNX75M5","RNX75M6","RNX75M7","RNX75M8","RNX75M9","RNX75M10","RNX75M11","RNX75M12","RNX76M1","RNX76M2","RNX76M3","RNX76M4","RNX76M5","RNX76M6","RNX76M7","RNX76M8","RNX76M9","RNX76M10","RNX76M11","RNX76M12","RNX77M1","RNX77M2","RNX77M3","RNX77M4","RNX77M5","RNX77M6","RNX77M7","RNX77M8","RNX77M9","RNX77M10","RNX77M11","RNX77M12","RNX78M1","RNX78M2","RNX78M3","RNX78M4","RNX78M5","RNX78M6","RNX78M7","RNX78M8","RNX78M9","RNX78M10","RNX78M11","RNX78M12","RNX79M1","RNX79M2","RNX79M3","RNX79M4","RNX79M5","RNX79M6","RNX79M7","RNX79M8","RNX79M9","RNX79M10","RNX79M11","RNX79M12"
"1953:Q2","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5"
"1953:Q3","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1"
"1953:Q4","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3"
"1954:Q1","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8"
"1954:Q2","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3","4.3"
"1954:Q3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8"
"1954:Q4","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9"
"1955:Q1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9","5.9"
"1955:Q2","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7"
"1955:Q3","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8"
"1955:Q4","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4"
"1956:Q1","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0"
"1956:Q2","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8"
"1956:Q3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7"
"1956:Q4","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7","9.7"
"1957:Q1","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1","10.1"
"1957:Q2","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5"
"1957:Q3","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9","8.9"
"1957:Q4","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","4.6","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9","6.9"
"1958:Q1","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2"
"1958:Q2","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5"
"1958:Q3","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0"
"1958:Q4","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4"
"1959:Q1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5"
"1959:Q2","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.7","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3"
"1959:Q3","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6"
