"DATE","ROUTPUT80M1","ROUTPUT80M2","ROUTPUT80M3","ROUTPUT80M4","ROUTPUT80M5","ROUTPUT80M6","ROUTPUT80M7","ROUTPUT80M8","ROUTPUT80M9","ROUTPUT80M10","ROUTPUT80M11","ROUTPUT80M12","ROUTPUT81M1","ROUTPUT81M2","ROUTPUT81M3","ROUTPUT81M4","ROUTPUT81M5","ROUTPUT81M6","ROUTPUT81M7","ROUTPUT81M8","ROUTPUT81M9","ROUTPUT81M10","ROUTPUT81M11","ROUTPUT81M12","ROUTPUT82M1","ROUTPUT82M2","ROUTPUT82M3","ROUTPUT82M4","ROUTPUT82M5","ROUTPUT82M6","ROUTPUT82M7","ROUTPUT82M8","ROUTPUT82M9","ROUTPUT82M10","ROUTPUT82M11","ROUTPUT82M12","ROUTPUT83M1","ROUTPUT83M2","ROUTPUT83M3","ROUTPUT83M4","ROUTPUT83M5","ROUTPUT83M6","ROUTPUT83M7","ROUTPUT83M8","ROUTPUT83M9","ROUTPUT83M10","ROUTPUT83M11","ROUTPUT83M12","ROUTPUT84M1","ROUTPUT84M2","ROUTPUT84M3","ROUTPUT84M4","ROUTPUT84M5","ROUTPUT84M6","ROUTPUT84M7","ROUTPUT84M8","ROUTPUT84M9","ROUTPUT84M10","ROUTPUT84M11","ROUTPUT84M12","ROUTPUT85M1","ROUTPUT85M2","ROUTPUT85M3","ROUTPUT85M4","ROUTPUT85M5","ROUTPUT85M6","ROUTPUT85M7","ROUTPUT85M8","ROUTPUT85M9","ROUTPUT85M10","ROUTPUT85M11","ROUTPUT85M12","ROUTPUT86M1","ROUTPUT86M2","ROUTPUT86M3","ROUTPUT86M4","ROUTPUT86M5","ROUTPUT86M6","ROUTPUT86M7","ROUTPUT86M8","ROUTPUT86M9","ROUTPUT86M10","ROUTPUT86M11","ROUTPUT86M12","ROUTPUT87M1","ROUTPUT87M2","ROUTPUT87M3","ROUTPUT87M4","ROUTPUT87M5","ROUTPUT87M6","ROUTPUT87M7","ROUTPUT87M8","ROUTPUT87M9","ROUTPUT87M10","ROUTPUT87M11","ROUTPUT87M12","ROUTPUT88M1","ROUTPUT88M2","ROUTPUT88M3","ROUTPUT88M4","ROUTPUT88M5","ROUTPUT88M6","ROUTPUT88M7","ROUTPUT88M8","ROUTPUT88M9","ROUTPUT88M10","ROUTPUT88M11","ROUTPUT88M12","ROUTPUT89M1","ROUTPUT89M2","ROUTPUT89M3","ROUTPUT89M4","ROUTPUT89M5","ROUTPUT89M6","ROUTPUT89M7","ROUTPUT89M8","ROUTPUT89M9","ROUTPUT89M10","ROUTPUT89M11","ROUTPUT89M12"
"1959:Q3","718.6","718.6","718.6","718.6","718.6","718.6","718.6","718.6","718.6","718.6","718.6","718.6","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","721.2","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5","1629.5"
"1959:Q4","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","727.9","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4","1643.4"
"1960:Q1","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6","1671.6"
"1960:Q2","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","738.4","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8","1666.8"
"1960:Q3","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4","1668.4"
"1960:Q4","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","732.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1","1654.1"
"1961:Q1","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","737.7","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3","1671.3"
"1961:Q2","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","750.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1"
"1961:Q3","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","759.6","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3","1716.3"
"1961:Q4","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","779.0","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9","1754.9"
"1962:Q1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","789.2","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9","1777.9"
"1962:Q2","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","798.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4","1796.4"
"1962:Q3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","805.5","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1","1813.1"
"1962:Q4","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","808.0","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1","1810.1"
"1963:Q1","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","815.0","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6","1834.6"
"1963:Q2","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","826.7","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0","1860.0"
"1963:Q3","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","839.8","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5","1892.5"
"1963:Q4","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","848.6","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1","1906.1"
"1964:Q1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","864.2","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7","1948.7"
"1964:Q2","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","873.7","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4","1965.4"
"1964:Q3","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","880.9","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2","1985.2"
"1964:Q4","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","886.8","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7","1993.7"
"1965:Q1","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","906.7","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9","2036.9"
