"DATE","HG80M1","HG80M2","HG80M3","HG80M4","HG80M5","HG80M6","HG80M7","HG80M8","HG80M9","HG80M10","HG80M11","HG80M12","HG81M1","HG81M2","HG81M3","HG81M4","HG81M5","HG81M6","HG81M7","HG81M8","HG81M9","HG81M10","HG81M11","HG81M12","HG82M1","HG82M2","HG82M3","HG82M4","HG82M5","HG82M6","HG82M7","HG82M8","HG82M9","HG82M10","HG82M11","HG82M12","HG83M1","HG83M2","HG83M3","HG83M4","HG83M5","HG83M6","HG83M7","HG83M8","HG83M9","HG83M10","HG83M11","HG83M12","HG84M1","HG84M2","HG84M3","HG84M4","HG84M5","HG84M6","HG84M7","HG84M8","HG84M9","HG84M10","HG84M11","HG84M12","HG85M1","HG85M2","HG85M3","HG85M4","HG85M5","HG85M6","HG85M7","HG85M8","HG85M9","HG85M10","HG85M11","HG85M12","HG86M1","HG86M2","HG86M3","HG86M4","HG86M5","HG86M6","HG86M7","HG86M8","HG86M9","HG86M10","HG86M11","HG86M12","HG87M1","HG87M2","HG87M3","HG87M4","HG87M5","HG87M6","HG87M7","HG87M8","HG87M9","HG87M10","HG87M11","HG87M12","HG88M1","HG88M2","HG88M3","HG88M4","HG88M5","HG88M6","HG88M7","HG88M8","HG88M9","HG88M10","HG88M11","HG88M12","HG89M1","HG89M2","HG89M3","HG89M4","HG89M5","HG89M6","HG89M7","HG89M8","HG89M9","HG89M10","HG89M11","HG89M12"
"1977:03","98.9","98.9","98.9","98.9","98.9","98.9","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.2","98.2","98.2","98.2","98.2","98.2","98.2","98.2","98.2","98.2","98.2","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4"
"1977:04","100.0","100.0","100.0","100.0","100.0","100.0","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7"
"1977:05","100.9","100.9","100.9","100.9","100.9","100.9","100.6","100.6","100.6","100.6","100.6","100.6","100.6","100.6","100.6","100.6","100.6","100.6","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3"
"1977:06","101.4","101.4","101.4","101.4","101.4","101.4","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9"
"1977:07","101.2","101.2","101.2","101.2","101.2","101.2","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8"
"1977:08","100.8","100.8","100.8","100.8","100.8","100.8","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5"
"1977:09","101.4","101.4","101.4","101.4","101.4","101.4","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2"
"1977:10","101.9","101.9","101.9","101.9","101.9","101.9","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5"
"1977:11","102.4","102.4","102.4","102.4","102.4","102.4","102.5","102.5","102.5","102.5","102.5","102.5","102.5","102.5","102.5","102.5","102.5","102.5","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9"
"1977:12","102.0","102.0","102.0","102.0","102.0","102.0","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3"
"1978:01","100.2","100.2","100.2","100.2","100.2","100.2","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5"
"1978:02","101.5","101.5","101.5","101.5","101.5","101.5","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7"
"1978:03","103.9","103.9","103.9","103.9","103.9","103.9","103.8","103.8","103.8","103.8","103.8","103.8","103.8","103.8","103.8","103.8","103.8","103.8","102.8","102.8","102.8","102.8","102.8","102.8","102.8","102.8","102.8","102.8","102.8","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0"
"1978:04","106.3","106.3","106.3","106.3","106.3","106.3","106.6","106.6","106.6","106.6","106.6","106.6","106.6","106.6","106.6","106.6","106.6","106.6","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0"
"1978:05","105.9","105.9","105.9","105.9","105.9","105.9","105.6","105.6","105.6","105.6","105.6","105.6","105.6","105.6","105.6","105.6","105.6","105.6","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3"
"1978:06","106.7","106.7","106.7","106.7","106.7","106.7","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4"
"1978:07","107.0","107.0","107.0","107.0","107.0","107.0","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9"
"1978:08","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","106.8","107.2","107.2","107.2","107.2","107.2","107.2","107.2","107.2","107.2","107.2","107.2","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7"
"1978:09","107.2","107.2","107.2","107.2","107.2","107.2","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0"
"1978:10","107.9","107.9","107.9","107.9","107.9","107.9","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5"
"1978:11","108.9","108.9","108.9","108.9","108.9","108.9","109.1","109.1","109.1","109.1","109.1","109.1","109.1","109.1","109.1","109.1","109.1","109.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3"
"1978:12","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","109.8","108.7","108.7","108.7","108.7","108.7","108.7","108.7","108.7","108.7","108.7","108.7","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9"
"1979:01","110.3","110.3","110.3","110.3","110.3","110.3","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6"
"1979:02","110.2","110.2","110.2","110.2","110.2","110.2","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","110.0","108.0","108.0","108.0","108.0","108.0","108.0","108.0","108.0","108.0","108.0","108.0","108.8","108.8","108.8","108.8","108.8","108.8","108.8","108.8","108.8","108.8","108.8","108.8","108.8","108.8","108.8","108.8","108.8","108.8","108.8","108.8","108.8","108.8","108.8","108.8","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9","108.9"
