"DATE","RIMP90M1","RIMP90M2","RIMP90M3","RIMP90M4","RIMP90M5","RIMP90M6","RIMP90M7","RIMP90M8","RIMP90M9","RIMP90M10","RIMP90M11","RIMP90M12","RIMP91M1","RIMP91M2","RIMP91M3","RIMP91M4","RIMP91M5","RIMP91M6","RIMP91M7","RIMP91M8","RIMP91M9","RIMP91M10","RIMP91M11","RIMP91M12","RIMP92M1","RIMP92M2","RIMP92M3","RIMP92M4","RIMP92M5","RIMP92M6","RIMP92M7","RIMP92M8","RIMP92M9","RIMP92M10","RIMP92M11","RIMP92M12","RIMP93M1","RIMP93M2","RIMP93M3","RIMP93M4","RIMP93M5","RIMP93M6","RIMP93M7","RIMP93M8","RIMP93M9","RIMP93M10","RIMP93M11","RIMP93M12","RIMP94M1","RIMP94M2","RIMP94M3","RIMP94M4","RIMP94M5","RIMP94M6","RIMP94M7","RIMP94M8","RIMP94M9","RIMP94M10","RIMP94M11","RIMP94M12","RIMP95M1","RIMP95M2","RIMP95M3","RIMP95M4","RIMP95M5","RIMP95M6","RIMP95M7","RIMP95M8","RIMP95M9","RIMP95M10","RIMP95M11","RIMP95M12","RIMP96M1","RIMP96M2","RIMP96M3","RIMP96M4","RIMP96M5","RIMP96M6","RIMP96M7","RIMP96M8","RIMP96M9","RIMP96M10","RIMP96M11","RIMP96M12","RIMP97M1","RIMP97M2","RIMP97M3","RIMP97M4","RIMP97M5","RIMP97M6","RIMP97M7","RIMP97M8","RIMP97M9","RIMP97M10","RIMP97M11","RIMP97M12","RIMP98M1","RIMP98M2","RIMP98M3","RIMP98M4","RIMP98M5","RIMP98M6","RIMP98M7","RIMP98M8","RIMP98M9","RIMP98M10","RIMP98M11","RIMP98M12","RIMP99M1","RIMP99M2","RIMP99M3","RIMP99M4","RIMP99M5","RIMP99M6","RIMP99M7","RIMP99M8","RIMP99M9","RIMP99M10","RIMP99M11","RIMP99M12"
"1982:Q2","336.8","336.8","336.8","336.8","336.8","336.8","336.8","336.8","336.8","336.8","336.8","336.8","336.8","336.8","336.8","336.8","336.8","336.8","336.8","336.8","336.8","336.8","336.8","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","302.9","320.2","320.2","320.2","320.2","320.2","320.2","320.2","320.2","320.2","320.2","320.2","320.2","320.2","320.2","320.2","320.2","320.2","320.2","320.2","320.2","320.2","320.2","320.2","320.2","320.2","320.2","320.2","320.2","320.2","320.2","320.2","320.2","320.2","320.2","320.177","320.177","320.177","320.177","320.177","320.177","320.177","320.177","320.177","320.177","320.177","320.177","323.7","323.7"
"1982:Q3","347.8","347.8","347.8","347.8","347.8","347.8","347.8","347.8","347.8","347.8","347.8","347.8","347.8","347.8","347.8","347.8","347.8","347.8","347.8","347.8","347.8","347.8","347.8","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","334.7","334.7","334.7","334.7","334.7","334.7","334.7","334.7","334.7","334.7","334.7","334.7","334.7","334.7","334.7","334.7","334.7","334.7","334.7","334.7","334.7","334.7","334.7","334.7","334.7","334.7","334.7","334.7","334.7","334.7","334.7","334.7","334.7","334.7","334.667","334.667","334.667","334.667","334.667","334.667","334.667","334.667","334.667","334.667","334.667","334.667","338.7","338.7"
"1982:Q4","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","324.3","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","299.4","321.7","321.7","321.7","321.7","321.7","321.7","321.7","321.7","321.7","321.7","321.7","321.7","321.7","321.7","321.7","321.7","321.7","321.7","321.7","321.7","321.7","321.7","321.7","321.7","321.7","321.7","321.7","321.7","321.7","321.7","321.7","321.7","321.7","321.7","321.656","321.656","321.656","321.656","321.656","321.656","321.656","321.656","321.656","321.656","321.656","321.656","325.4","325.4"
"1983:Q1","326.4","326.4","326.4","326.4","326.4","326.4","326.4","326.4","326.4","326.4","326.4","326.4","326.4","326.4","326.4","326.4","326.4","326.4","326.4","326.4","326.4","326.4","326.4","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","310.5","328.8","328.8","328.8","328.8","328.8","328.8","328.8","328.8","328.8","328.8","328.8","328.8","328.8","328.8","328.8","328.8","328.8","328.8","328.8","328.8","328.8","328.8","328.8","328.8","328.8","328.8","328.8","328.8","328.8","328.8","328.8","328.8","328.8","328.8","328.773","328.773","328.773","328.773","328.773","328.773","328.773","328.773","328.773","328.773","328.773","328.773","332.8","332.8"
"1983:Q2","356.3","356.3","356.3","356.3","356.3","356.3","356.3","356.3","356.3","356.3","356.3","356.3","356.3","356.3","356.3","356.3","356.3","356.3","356.3","356.3","356.3","356.3","356.3","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","329.5","354.5","354.5","354.5","354.5","354.5","354.5","354.5","354.5","354.5","354.5","354.5","354.5","354.5","354.5","354.5","354.5","354.5","354.5","354.5","354.5","354.5","354.5","354.5","354.5","354.5","354.5","354.5","354.5","354.5","354.5","354.5","354.5","354.5","354.5","354.488","354.488","354.488","354.488","354.488","354.488","354.488","354.488","354.488","354.488","354.488","354.488","358.4","358.4"
"1983:Q3","387.8","387.8","387.8","387.8","387.8","387.8","387.8","387.8","387.8","387.8","387.8","387.8","387.8","387.8","387.8","387.8","387.8","387.8","387.8","387.8","387.8","387.8","387.8","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","353.1","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.23","382.23","382.23","382.23","382.23","382.23","382.23","382.23","382.23","382.23","382.23","382.23","386.3","386.3"
"1983:Q4","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","375.1","401.0","401.0","401.0","401.0","401.0","401.0","401.0","401.0","401.0","401.0","401.0","401.0","401.0","401.0","401.0","401.0","401.0","401.0","401.0","401.0","401.0","401.0","401.0","401.0","401.0","401.0","401.0","401.0","401.0","401.0","401.0","401.0","401.0","401.0","401.001","401.001","401.001","401.001","401.001","401.001","401.001","401.001","401.001","401.001","401.001","401.001","405.3","405.3"
"1984:Q1","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","406.3","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","433.0","432.964","432.964","432.964","432.964","432.964","432.964","432.964","432.964","432.964","432.964","432.964","432.964","437.8","437.8"
"1984:Q2","456.5","456.5","456.5","456.5","456.5","456.5","456.5","456.5","456.5","456.5","456.5","456.5","456.5","456.5","456.5","456.5","456.5","456.5","456.5","456.5","456.5","456.5","456.5","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","424.9","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.226","451.226","451.226","451.226","451.226","451.226","451.226","451.226","451.226","451.226","451.226","451.226","456.2","456.2"
"1984:Q3","464.1","464.1","464.1","464.1","464.1","464.1","464.1","464.1","464.1","464.1","464.1","464.1","464.1","464.1","464.1","464.1","464.1","464.1","464.1","464.1","464.1","464.1","464.1","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","435.4","462.5","462.5","462.5","462.5","462.5","462.5","462.5","462.5","462.5","462.5","462.5","462.5","462.5","462.5","462.5","462.5","462.5","462.5","462.5","462.5","462.5","462.5","462.5","462.5","462.5","462.5","462.5","462.5","462.5","462.5","462.5","462.5","462.5","462.5","462.471","462.471","462.471","462.471","462.471","462.471","462.471","462.471","462.471","462.471","462.471","462.471","468.0","468.0"
"1984:Q4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","444.2","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.085","476.085","476.085","476.085","476.085","476.085","476.085","476.085","476.085","476.085","476.085","476.085","481.8","481.8"
"1985:Q1","452.6","452.6","452.6","452.6","452.6","452.6","452.6","452.6","452.6","452.6","452.6","452.6","452.6","452.6","452.6","452.6","452.6","452.6","452.6","452.6","452.6","452.6","452.6","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","466.0","466.0","466.0","466.0","466.0","466.0","466.0","466.0","466.0","466.0","466.0","466.0","466.0","466.0","466.0","466.0","466.0","466.0","466.0","466.0","466.0","466.0","466.0","466.0","466.0","466.0","466.0","466.0","466.0","466.0","466.0","466.0","466.0","466.0","465.977","465.977","465.977","465.977","465.977","465.977","465.977","465.977","465.977","465.977","465.977","465.977","471.1","471.1"
"1985:Q2","470.0","470.0","470.0","470.0","470.0","470.0","470.0","470.0","470.0","470.0","470.0","470.0","470.0","470.0","470.0","470.0","470.0","470.0","470.0","470.0","470.0","470.0","470.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","489.0","489.0","489.0","489.0","489.0","489.0","489.0","489.0","489.0","489.0","489.0","489.0","489.0","489.0","489.0","489.0","489.0","489.0","489.0","489.0","489.0","489.0","489.0","489.0","489.0","489.0","489.0","489.0","489.0","489.0","489.0","489.0","489.0","489.0","488.956","488.956","488.956","488.956","488.956","488.956","488.956","488.956","488.956","488.956","488.956","488.956","494.2","494.2"
"1985:Q3","470.5","470.5","470.5","470.5","470.5","470.5","470.5","470.5","470.5","470.5","470.5","470.5","470.5","470.5","470.5","470.5","470.5","470.5","470.5","470.5","470.5","470.5","470.5","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.6","484.647","484.647","484.647","484.647","484.647","484.647","484.647","484.647","484.647","484.647","484.647","484.647","489.3","489.3"
"1985:Q4","492.6","492.6","492.6","492.6","492.6","492.6","492.6","492.6","492.6","492.6","492.6","492.6","492.6","492.6","492.6","492.6","492.6","492.6","492.6","492.6","492.6","492.6","492.6","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.3","501.318","501.318","501.318","501.318","501.318","501.318","501.318","501.318","501.318","501.318","501.318","501.318","508.3","508.3"
"1986:Q1","502.9","502.9","502.9","502.9","502.9","502.9","502.9","502.9","502.9","502.9","502.9","502.9","502.9","502.9","502.9","502.9","502.9","502.9","502.9","502.9","502.9","502.9","502.9","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","464.0","501.0","501.0","501.0","501.0","501.0","501.0","501.0","501.0","501.0","501.0","501.0","501.0","501.0","501.0","501.0","501.0","501.0","501.0","501.0","501.0","501.0","501.0","501.0","501.0","501.0","501.0","501.0","501.0","501.0","501.0","501.0","501.0","501.0","501.0","500.997","500.997","500.997","500.997","500.997","500.997","500.997","500.997","500.997","500.997","500.997","500.997","507.3","507.3"
"1986:Q2","520.7","520.7","520.7","520.7","520.7","520.7","520.7","520.7","520.7","520.7","520.7","520.7","520.7","520.7","520.7","520.7","520.7","520.7","520.7","520.7","520.7","520.7","520.7","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","523.0","523.0","523.0","523.0","523.0","523.0","523.0","523.0","523.0","523.0","523.0","523.0","523.0","523.0","523.0","523.0","523.0","523.0","523.0","523.0","523.0","523.0","523.0","523.0","523.0","523.0","523.0","523.0","523.0","523.0","523.0","523.0","523.0","523.0","523.006","523.006","523.006","523.006","523.006","523.006","523.006","523.006","523.006","523.006","523.006","523.006","528.8","528.8"
"1986:Q3","541.9","541.9","541.9","541.9","541.9","541.9","541.9","541.9","541.9","541.9","541.9","541.9","541.9","541.9","541.9","541.9","541.9","541.9","541.9","541.9","541.9","541.9","541.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","494.9","538.1","538.1","538.1","538.1","538.1","538.1","538.1","538.1","538.1","538.1","538.1","538.1","538.1","538.1","538.1","538.1","538.1","538.1","538.1","538.1","538.1","538.1","538.1","538.1","538.1","538.1","538.1","538.1","538.1","538.1","538.1","538.1","538.1","538.1","538.077","538.077","538.077","538.077","538.077","538.077","538.077","538.077","538.077","538.077","538.077","538.077","543.6","543.6"
"1986:Q4","541.9","541.9","541.9","541.9","541.9","541.9","541.9","541.9","541.9","541.9","541.9","541.9","541.9","541.9","541.9","541.9","541.9","541.9","541.9","541.9","541.9","541.9","541.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","498.9","542.3","542.3","542.3","542.3","542.3","542.3","542.3","542.3","542.3","542.3","542.3","542.3","542.3","542.3","542.3","542.3","542.3","542.3","542.3","542.3","542.3","542.3","542.3","542.3","542.3","542.3","542.3","542.3","542.3","542.3","542.3","542.3","542.3","542.3","542.325","542.325","542.325","542.325","542.325","542.325","542.325","542.325","542.325","542.325","542.325","542.325","548.1","548.1"
"1987:Q1","536.9","536.9","536.9","536.9","536.9","536.9","536.9","540.2","540.2","540.2","540.2","540.2","540.2","540.2","540.2","540.2","540.2","540.2","540.2","540.2","540.2","540.2","540.2","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","492.1","538.8","538.8","538.8","538.8","538.8","538.8","538.8","538.8","538.8","538.8","538.8","538.8","538.8","538.8","538.8","538.8","538.8","538.8","538.8","538.8","538.8","538.8","538.8","538.8","538.8","538.8","538.8","538.8","538.8","538.8","538.8","538.8","538.8","538.8","538.826","538.826","538.826","538.826","538.826","538.826","538.826","538.826","538.826","538.826","538.826","538.826","544.9","544.9"
"1987:Q2","555.4","555.4","555.4","555.4","555.4","555.4","555.4","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","502.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.7","553.677","553.677","553.677","553.677","553.677","553.677","553.677","553.677","553.677","553.677","553.677","553.677","558.9","558.9"
"1987:Q3","580.2","580.2","580.2","580.2","580.2","580.2","580.2","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","584.4","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","511.3","563.2","563.2","563.2","563.2","563.2","563.2","563.2","563.2","563.2","563.2","563.2","563.2","563.2","563.2","563.2","563.2","563.2","563.2","563.2","563.2","563.2","563.2","563.2","563.2","563.2","563.2","563.2","563.2","563.2","563.2","563.2","563.2","563.2","563.2","563.23","563.23","563.23","563.23","563.23","563.23","563.23","563.23","563.23","563.23","563.23","563.23","569.9","569.9"
"1987:Q4","593.9","593.9","593.9","593.9","593.9","593.9","593.9","598.3","598.3","598.3","598.3","598.3","598.3","598.3","598.3","598.3","598.3","598.3","598.3","598.3","598.3","598.3","598.3","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","522.1","577.0","577.0","577.0","577.0","577.0","577.0","577.0","577.0","577.0","577.0","577.0","577.0","577.0","577.0","577.0","577.0","577.0","577.0","577.0","577.0","577.0","577.0","577.0","577.0","577.0","577.0","577.0","577.0","577.0","577.0","577.0","577.0","577.0","577.0","577.017","577.017","577.017","577.017","577.017","577.017","577.017","577.017","577.017","577.017","577.017","577.017","583.0","583.0"
"1988:Q1","595.6","595.6","595.6","595.6","595.6","595.6","595.6","599.0","599.0","599.0","599.0","599.0","599.0","599.0","599.0","599.0","599.0","599.0","599.0","599.0","599.0","599.0","599.0","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","520.5","574.8","574.8","574.8","574.8","574.8","574.8","574.8","574.8","574.8","574.8","574.8","574.8","574.8","574.8","574.8","574.8","574.8","574.8","574.8","574.8","574.8","574.8","574.8","574.8","574.8","574.8","574.8","574.8","574.8","574.8","574.8","574.8","574.8","574.8","574.756","574.756","574.756","574.756","574.756","574.756","574.756","574.756","574.756","574.756","574.756","574.756","580.3","580.3"
"1988:Q2","592.3","592.3","592.3","592.3","592.3","592.3","592.3","599.5","599.5","599.5","599.5","599.5","599.5","599.5","599.5","599.5","599.5","599.5","599.5","599.5","599.5","599.5","599.5","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","515.2","568.3","568.3","568.3","568.3","568.3","568.3","568.3","568.3","568.3","568.3","568.3","568.3","568.3","568.3","568.3","568.3","568.3","568.3","568.3","568.3","568.3","568.3","568.3","568.3","568.3","568.3","568.3","568.3","568.3","568.3","568.3","568.3","568.3","568.3","568.301","568.301","568.301","568.301","568.301","568.301","568.301","568.301","568.301","568.301","568.301","568.301","573.2","573.2"
"1988:Q3","606.9","606.9","606.9","606.9","606.9","606.9","606.9","612.8","612.8","612.8","612.8","612.8","612.8","612.8","612.8","612.8","612.8","612.8","612.8","612.8","612.8","612.8","612.8","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","526.1","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.014","580.014","580.014","580.014","580.014","580.014","580.014","580.014","580.014","580.014","580.014","580.014","586.1","586.1"
