"DATE","RCONND80M1","RCONND80M2","RCONND80M3","RCONND80M4","RCONND80M5","RCONND80M6","RCONND80M7","RCONND80M8","RCONND80M9","RCONND80M10","RCONND80M11","RCONND80M12","RCONND81M1","RCONND81M2","RCONND81M3","RCONND81M4","RCONND81M5","RCONND81M6","RCONND81M7","RCONND81M8","RCONND81M9","RCONND81M10","RCONND81M11","RCONND81M12","RCONND82M1","RCONND82M2","RCONND82M3","RCONND82M4","RCONND82M5","RCONND82M6","RCONND82M7","RCONND82M8","RCONND82M9","RCONND82M10","RCONND82M11","RCONND82M12","RCONND83M1","RCONND83M2","RCONND83M3","RCONND83M4","RCONND83M5","RCONND83M6","RCONND83M7","RCONND83M8","RCONND83M9","RCONND83M10","RCONND83M11","RCONND83M12","RCONND84M1","RCONND84M2","RCONND84M3","RCONND84M4","RCONND84M5","RCONND84M6","RCONND84M7","RCONND84M8","RCONND84M9","RCONND84M10","RCONND84M11","RCONND84M12","RCONND85M1","RCONND85M2","RCONND85M3","RCONND85M4","RCONND85M5","RCONND85M6","RCONND85M7","RCONND85M8","RCONND85M9","RCONND85M10","RCONND85M11","RCONND85M12","RCONND86M1","RCONND86M2","RCONND86M3","RCONND86M4","RCONND86M5","RCONND86M6","RCONND86M7","RCONND86M8","RCONND86M9","RCONND86M10","RCONND86M11","RCONND86M12","RCONND87M1","RCONND87M2","RCONND87M3","RCONND87M4","RCONND87M5","RCONND87M6","RCONND87M7","RCONND87M8","RCONND87M9","RCONND87M10","RCONND87M11","RCONND87M12","RCONND88M1","RCONND88M2","RCONND88M3","RCONND88M4","RCONND88M5","RCONND88M6","RCONND88M7","RCONND88M8","RCONND88M9","RCONND88M10","RCONND88M11","RCONND88M12","RCONND89M1","RCONND89M2","RCONND89M3","RCONND89M4","RCONND89M5","RCONND89M6","RCONND89M7","RCONND89M8","RCONND89M9","RCONND89M10","RCONND89M11","RCONND89M12"
"1960:Q4","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6"
"1961:Q1","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3"
"1961:Q2","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4"
"1961:Q3","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2"
"1961:Q4","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5"
"1962:Q1","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2"
"1962:Q2","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","217.4","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3"
"1962:Q3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7"
"1962:Q4","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7"
"1963:Q1","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4"
"1963:Q2","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","222.4","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2"
"1963:Q3","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9"
"1963:Q4","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5"
"1964:Q1","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1"
"1964:Q2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6"
"1964:Q3","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4"
"1964:Q4","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0"
"1965:Q1","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2"
"1965:Q2","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1"
"1965:Q3","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7"
"1965:Q4","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8"
"1966:Q1","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4"
"1966:Q2","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6"
"1966:Q3","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","257.2","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6","573.6"
"1966:Q4","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","255.9","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5","571.5"
"1967:Q1","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","258.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3","576.3"
