"DATE","ROUTPUT70M1","ROUTPUT70M2","ROUTPUT70M3","ROUTPUT70M4","ROUTPUT70M5","ROUTPUT70M6","ROUTPUT70M7","ROUTPUT70M8","ROUTPUT70M9","ROUTPUT70M10","ROUTPUT70M11","ROUTPUT70M12","ROUTPUT71M1","ROUTPUT71M2","ROUTPUT71M3","ROUTPUT71M4","ROUTPUT71M5","ROUTPUT71M6","ROUTPUT71M7","ROUTPUT71M8","ROUTPUT71M9","ROUTPUT71M10","ROUTPUT71M11","ROUTPUT71M12","ROUTPUT72M1","ROUTPUT72M2","ROUTPUT72M3","ROUTPUT72M4","ROUTPUT72M5","ROUTPUT72M6","ROUTPUT72M7","ROUTPUT72M8","ROUTPUT72M9","ROUTPUT72M10","ROUTPUT72M11","ROUTPUT72M12","ROUTPUT73M1","ROUTPUT73M2","ROUTPUT73M3","ROUTPUT73M4","ROUTPUT73M5","ROUTPUT73M6","ROUTPUT73M7","ROUTPUT73M8","ROUTPUT73M9","ROUTPUT73M10","ROUTPUT73M11","ROUTPUT73M12","ROUTPUT74M1","ROUTPUT74M2","ROUTPUT74M3","ROUTPUT74M4","ROUTPUT74M5","ROUTPUT74M6","ROUTPUT74M7","ROUTPUT74M8","ROUTPUT74M9","ROUTPUT74M10","ROUTPUT74M11","ROUTPUT74M12","ROUTPUT75M1","ROUTPUT75M2","ROUTPUT75M3","ROUTPUT75M4","ROUTPUT75M5","ROUTPUT75M6","ROUTPUT75M7","ROUTPUT75M8","ROUTPUT75M9","ROUTPUT75M10","ROUTPUT75M11","ROUTPUT75M12","ROUTPUT76M1","ROUTPUT76M2","ROUTPUT76M3","ROUTPUT76M4","ROUTPUT76M5","ROUTPUT76M6","ROUTPUT76M7","ROUTPUT76M8","ROUTPUT76M9","ROUTPUT76M10","ROUTPUT76M11","ROUTPUT76M12","ROUTPUT77M1","ROUTPUT77M2","ROUTPUT77M3","ROUTPUT77M4","ROUTPUT77M5","ROUTPUT77M6","ROUTPUT77M7","ROUTPUT77M8","ROUTPUT77M9","ROUTPUT77M10","ROUTPUT77M11","ROUTPUT77M12","ROUTPUT78M1","ROUTPUT78M2","ROUTPUT78M3","ROUTPUT78M4","ROUTPUT78M5","ROUTPUT78M6","ROUTPUT78M7","ROUTPUT78M8","ROUTPUT78M9","ROUTPUT78M10","ROUTPUT78M11","ROUTPUT78M12","ROUTPUT79M1","ROUTPUT79M2","ROUTPUT79M3","ROUTPUT79M4","ROUTPUT79M5","ROUTPUT79M6","ROUTPUT79M7","ROUTPUT79M8","ROUTPUT79M9","ROUTPUT79M10","ROUTPUT79M11","ROUTPUT79M12"
"1959:Q4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","480.4","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2","726.2"
"1960:Q1","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","490.2","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7","740.7"
"1960:Q2","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9","738.9"
"1960:Q3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7","735.7"
"1960:Q4","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","483.7","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9","731.9"
"1961:Q1","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6","736.6"
"1961:Q2","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","492.8","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0","749.0"
"1961:Q3","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","501.5","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7","758.7"
"1961:Q4","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","511.7","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9","776.9"
"1962:Q1","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","519.5","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1","788.1"
"1962:Q2","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","527.7","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3","798.3"
"1962:Q3","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3","804.3"
"1962:Q4","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","538.3","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8","805.8"
"1963:Q1","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","541.2","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5","813.5"
"1963:Q2","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","546.0","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7","823.7"
"1963:Q3","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","554.7","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8","838.8"
"1963:Q4","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","562.1","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9","846.9"
"1964:Q1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1","861.1"
"1964:Q2","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","578.6","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0","872.0"
"1964:Q3","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","585.8","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5","880.5"
"1964:Q4","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9","883.9"
"1965:Q1","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","601.6","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0","903.0"
"1965:Q2","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","610.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4","916.4"
"1965:Q3","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3","932.3"
"1965:Q4","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","636.6","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0","952.0"
