"DATE","RCONHH09M8","RCONHH09M9","RCONHH09M10","RCONHH09M11","RCONHH09M12","RCONHH10M1","RCONHH10M2","RCONHH10M3","RCONHH10M4","RCONHH10M5","RCONHH10M6","RCONHH10M7","RCONHH10M8","RCONHH10M9","RCONHH10M10","RCONHH10M11","RCONHH10M12","RCONHH11M1","RCONHH11M2","RCONHH11M3","RCONHH11M4","RCONHH11M5","RCONHH11M6","RCONHH11M7","RCONHH11M8","RCONHH11M9","RCONHH11M10","RCONHH11M11","RCONHH11M12","RCONHH12M1","RCONHH12M2","RCONHH12M3","RCONHH12M4","RCONHH12M5","RCONHH12M6","RCONHH12M7","RCONHH12M8","RCONHH12M9","RCONHH12M10","RCONHH12M11","RCONHH12M12","RCONHH13M1","RCONHH13M2","RCONHH13M3","RCONHH13M4","RCONHH13M5","RCONHH13M6","RCONHH13M7","RCONHH13M8","RCONHH13M9","RCONHH13M10","RCONHH13M11","RCONHH13M12","RCONHH14M1","RCONHH14M2","RCONHH14M3","RCONHH14M4","RCONHH14M5","RCONHH14M6","RCONHH14M7","RCONHH14M8","RCONHH14M9","RCONHH14M10","RCONHH14M11","RCONHH14M12","RCONHH15M1","RCONHH15M2","RCONHH15M3","RCONHH15M4","RCONHH15M5","RCONHH15M6"
"1992:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1992:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1992:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1992:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1993:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1993:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1993:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1993:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1994:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1994:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1994:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1994:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1995:Q1","5865.726","5865.726","5865.726","5865.726","5865.726","5865.726","5865.726","5865.726","5865.726","5865.726","5865.726","5865.726","5865.726","5865.726","5865.726","5865.726","5865.726","5865.726","5865.726","5865.726","5865.726","5865.726","5865.726","5865.726","5863.032","5863.032","5863.032","5863.032","5863.032","5863.032","5863.032","5863.032","5863.032","5863.032","5863.032","5863.032","5863.032","5863.032","5863.032","5863.032","5863.032","5863.032","5863.032","5863.032","5863.032","5863.032","5863.032","5863.032","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1995:Q2","5913.683","5913.683","5913.683","5913.683","5913.683","5913.683","5913.683","5913.683","5913.683","5913.683","5913.683","5913.683","5913.683","5913.683","5913.683","5913.683","5913.683","5913.683","5913.683","5913.683","5913.683","5913.683","5913.683","5913.683","5910.967","5910.967","5910.967","5910.967","5910.967","5910.967","5910.967","5910.967","5910.967","5910.967","5910.967","5910.967","5910.967","5910.967","5910.967","5910.967","5910.967","5910.967","5910.967","5910.967","5910.967","5910.967","5910.967","5910.967","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1995:Q3","5967.123","5967.123","5967.123","5967.123","5967.123","5967.123","5967.123","5967.123","5967.123","5967.123","5967.123","5967.123","5967.123","5967.123","5967.123","5967.123","5967.123","5967.123","5967.123","5967.123","5967.123","5967.123","5967.123","5967.123","5964.382","5964.382","5964.382","5964.382","5964.382","5964.382","5964.382","5964.382","5964.382","5964.382","5964.382","5964.382","5964.382","5964.382","5964.382","5964.382","5964.382","5964.382","5964.382","5964.382","5964.382","5964.382","5964.382","5964.382","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1995:Q4","6007.39","6007.39","6007.39","6007.39","6007.39","6007.39","6007.39","6007.39","6007.39","6007.39","6007.39","6007.39","6007.39","6007.39","6007.39","6007.39","6007.39","6007.39","6007.39","6007.39","6007.39","6007.39","6007.39","6007.39","6004.631","6004.631","6004.631","6004.631","6004.631","6004.631","6004.631","6004.631","6004.631","6004.631","6004.631","6004.631","6004.631","6004.631","6004.631","6004.631","6004.631","6004.631","6004.631","6004.631","6004.631","6004.631","6004.631","6004.631","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1996:Q1","6059.111","6059.111","6059.111","6059.111","6059.111","6059.111","6059.111","6059.111","6059.111","6059.111","6059.111","6059.111","6059.111","6059.111","6059.111","6059.111","6059.111","6059.111","6059.111","6059.111","6059.111","6059.111","6059.111","6059.111","6056.327","6056.327","6056.327","6056.327","6056.327","6056.327","6056.327","6056.327","6056.327","6056.327","6056.327","6056.327","6056.327","6056.327","6056.327","6056.327","6056.327","6056.327","6056.327","6056.327","6056.327","6056.327","6056.327","6056.327","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1996:Q2","6127.527","6127.527","6127.527","6127.527","6127.527","6127.527","6127.527","6127.527","6127.527","6127.527","6127.527","6127.527","6127.527","6127.527","6127.527","6127.527","6127.527","6127.527","6127.527","6127.527","6127.527","6127.527","6127.527","6127.527","6124.712","6124.712","6124.712","6124.712","6124.712","6124.712","6124.712","6124.712","6124.712","6124.712","6124.712","6124.712","6124.712","6124.712","6124.712","6124.712","6124.712","6124.712","6124.712","6124.712","6124.712","6124.712","6124.712","6124.712","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1996:Q3","6163.978","6163.978","6163.978","6163.978","6163.978","6163.978","6163.978","6163.978","6163.978","6163.978","6163.978","6163.978","6163.978","6163.978","6163.978","6163.978","6163.978","6163.978","6163.978","6163.978","6163.978","6163.978","6163.978","6163.978","6161.146","6161.146","6161.146","6161.146","6161.146","6161.146","6161.146","6161.146","6161.146","6161.146","6161.146","6161.146","6161.146","6161.146","6161.146","6161.146","6161.146","6161.146","6161.146","6161.146","6161.146","6161.146","6161.146","6161.146","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1996:Q4","6218.871","6218.871","6218.871","6218.871","6218.871","6218.871","6218.871","6218.871","6218.871","6218.871","6218.871","6218.871","6218.871","6218.871","6218.871","6218.871","6218.871","6218.871","6218.871","6218.871","6218.871","6218.871","6218.871","6218.871","6216.015","6216.015","6216.015","6216.015","6216.015","6216.015","6216.015","6216.015","6216.015","6216.015","6216.015","6216.015","6216.015","6216.015","6216.015","6216.015","6216.015","6216.015","6216.015","6216.015","6216.015","6216.015","6216.015","6216.015","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1997:Q1","6290.417","6290.417","6290.417","6290.417","6290.417","6290.417","6290.417","6290.417","6290.417","6290.417","6290.417","6290.417","6290.417","6290.417","6290.417","6290.417","6290.417","6290.417","6290.417","6290.417","6290.417","6290.417","6290.417","6290.417","6287.528","6287.528","6287.528","6287.528","6287.528","6287.528","6287.528","6287.528","6287.528","6287.528","6287.528","6287.528","6287.528","6287.528","6287.528","6287.528","6287.528","6287.528","6287.528","6287.528","6287.528","6287.528","6287.528","6287.528","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1997:Q2","6317.393","6317.393","6317.393","6317.393","6317.393","6317.393","6317.393","6317.393","6317.393","6317.393","6317.393","6317.393","6317.393","6317.393","6317.393","6317.393","6317.393","6317.393","6317.393","6317.393","6317.393","6317.393","6317.393","6317.393","6314.491","6314.491","6314.491","6314.491","6314.491","6314.491","6314.491","6314.491","6314.491","6314.491","6314.491","6314.491","6314.491","6314.491","6314.491","6314.491","6314.491","6314.491","6314.491","6314.491","6314.491","6314.491","6314.491","6314.491","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1997:Q3","6427.155","6427.155","6427.155","6427.155","6427.155","6427.155","6427.155","6427.155","6427.155","6427.155","6427.155","6427.155","6427.155","6427.155","6427.155","6427.155","6427.155","6427.155","6427.155","6427.155","6427.155","6427.155","6427.155","6427.155","6424.202","6424.202","6424.202","6424.202","6424.202","6424.202","6424.202","6424.202","6424.202","6424.202","6424.202","6424.202","6424.202","6424.202","6424.202","6424.202","6424.202","6424.202","6424.202","6424.202","6424.202","6424.202","6424.202","6424.202","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1997:Q4","6500.335","6500.335","6500.335","6500.335","6500.335","6500.335","6500.335","6500.335","6500.335","6500.335","6500.335","6500.335","6500.335","6500.335","6500.335","6500.335","6500.335","6500.335","6500.335","6500.335","6500.335","6500.335","6500.335","6500.335","6497.349","6497.349","6497.349","6497.349","6497.349","6497.349","6497.349","6497.349","6497.349","6497.349","6497.349","6497.349","6497.349","6497.349","6497.349","6497.349","6497.349","6497.349","6497.349","6497.349","6497.349","6497.349","6497.349","6497.349","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1998:Q1","6561.969","6561.969","6561.969","6561.969","6561.969","6561.969","6561.969","6561.969","6561.969","6561.969","6561.969","6561.969","6561.969","6561.969","6561.969","6561.969","6561.969","6561.969","6561.969","6561.969","6561.969","6561.969","6561.969","6561.969","6558.954","6558.954","6558.954","6558.954","6558.954","6558.954","6558.954","6558.954","6558.954","6558.954","6558.954","6558.954","6558.954","6558.954","6558.954","6558.954","6558.954","6558.954","6558.954","6558.954","6558.954","6558.954","6558.954","6558.954","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1998:Q2","6672.786","6672.786","6672.786","6672.786","6672.786","6672.786","6672.786","6672.786","6672.786","6672.786","6672.786","6672.786","6672.786","6672.786","6672.786","6672.786","6672.786","6672.786","6672.786","6672.786","6672.786","6672.786","6672.786","6672.786","6669.721","6669.721","6669.721","6669.721","6669.721","6669.721","6669.721","6669.721","6669.721","6669.721","6669.721","6669.721","6669.721","6669.721","6669.721","6669.721","6669.721","6669.721","6669.721","6669.721","6669.721","6669.721","6669.721","6669.721","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1998:Q3","6757.924","6757.924","6757.924","6757.924","6757.924","6757.924","6757.924","6757.924","6757.924","6757.924","6757.924","6757.924","6757.924","6757.924","6757.924","6757.924","6757.924","6757.924","6757.924","6757.924","6757.924","6757.924","6757.924","6757.924","6754.82","6754.82","6754.82","6754.82","6754.82","6754.82","6754.82","6754.82","6754.82","6754.82","6754.82","6754.82","6754.82","6754.82","6754.82","6754.82","6754.82","6754.82","6754.82","6754.82","6754.82","6754.82","6754.82","6754.82","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1998:Q4","6858.611","6858.611","6858.611","6858.611","6858.611","6858.611","6858.611","6858.611","6858.611","6858.611","6858.611","6858.611","6858.611","6858.611","6858.611","6858.611","6858.611","6858.611","6858.611","6858.611","6858.611","6858.611","6858.611","6858.611","6855.46","6855.46","6855.46","6855.46","6855.46","6855.46","6855.46","6855.46","6855.46","6855.46","6855.46","6855.46","6855.46","6855.46","6855.46","6855.46","6855.46","6855.46","6855.46","6855.46","6855.46","6855.46","6855.46","6855.46","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1999:Q1","6926.712","6926.712","6926.712","6926.712","6926.712","6926.712","6926.712","6926.712","6926.712","6926.712","6926.712","6926.712","6926.712","6926.712","6926.712","6926.712","6926.712","6926.712","6926.712","6926.712","6926.712","6926.712","6926.712","6926.712","6923.53","6923.53","6923.53","6923.53","6923.53","6923.53","6923.53","6923.53","6923.53","6923.53","6923.53","6923.53","6923.53","6923.53","6923.53","6923.53","6923.53","6923.53","6923.53","6923.53","6923.53","6923.53","6923.53","6923.53","7484.639","7484.639","7484.639","7484.639","7484.639","7484.639","7484.639","7484.639","7484.639","7484.639","7484.639","7484.639","7477.485","7477.485","7477.485","7477.485","7477.485","7477.485","7477.485","7477.485","7477.485","7477.485","7477.485"
"1999:Q2","7037.045","7037.045","7037.045","7037.045","7037.045","7037.045","7037.045","7037.045","7037.045","7037.045","7037.045","7037.045","7037.045","7037.045","7037.045","7037.045","7037.045","7037.045","7037.045","7037.045","7037.045","7037.045","7037.045","7037.045","7033.813","7033.813","7033.813","7033.813","7033.813","7033.813","7033.813","7033.813","7033.813","7033.813","7033.813","7033.813","7033.813","7033.813","7033.813","7033.813","7033.813","7033.813","7033.813","7033.813","7033.813","7033.813","7033.813","7033.813","7601.93","7601.93","7601.93","7601.93","7601.93","7601.93","7601.93","7601.93","7601.93","7601.93","7601.93","7601.93","7589.27","7589.27","7589.27","7589.27","7589.27","7589.27","7589.27","7589.27","7589.27","7589.27","7589.27"
"1999:Q3","7122.324","7122.324","7122.324","7122.324","7122.324","7122.324","7122.324","7122.324","7122.324","7122.324","7122.324","7122.324","7122.324","7122.324","7122.324","7122.324","7122.324","7122.324","7122.324","7122.324","7122.324","7122.324","7122.324","7122.324","7119.052","7119.052","7119.052","7119.052","7119.052","7119.052","7119.052","7119.052","7119.052","7119.052","7119.052","7119.052","7119.052","7119.052","7119.052","7119.052","7119.052","7119.052","7119.052","7119.052","7119.052","7119.052","7119.052","7119.052","7693.572","7693.572","7693.572","7693.572","7693.572","7693.572","7693.572","7693.572","7693.572","7693.572","7693.572","7693.572","7675.976","7675.976","7675.976","7675.976","7675.976","7675.976","7675.976","7675.976","7675.976","7675.976","7675.976"
"1999:Q4","7223.133","7223.133","7223.133","7223.133","7223.133","7223.133","7223.133","7223.133","7223.133","7223.133","7223.133","7223.133","7223.133","7223.133","7223.133","7223.133","7223.133","7223.133","7223.133","7223.133","7223.133","7223.133","7223.133","7223.133","7219.815","7219.815","7219.815","7219.815","7219.815","7219.815","7219.815","7219.815","7219.815","7219.815","7219.815","7219.815","7219.815","7219.815","7219.815","7219.815","7219.815","7219.815","7219.815","7219.815","7219.815","7219.815","7219.815","7219.815","7800.828","7800.828","7800.828","7800.828","7800.828","7800.828","7800.828","7800.828","7800.828","7800.828","7800.828","7800.828","7789.023","7789.023","7789.023","7789.023","7789.023","7789.023","7789.023","7789.023","7789.023","7789.023","7789.023"
"2000:Q1","7329.849","7329.849","7329.849","7329.849","7329.849","7329.849","7329.849","7329.849","7329.849","7329.849","7329.849","7329.849","7329.849","7329.849","7329.849","7329.849","7329.849","7329.849","7329.849","7329.849","7329.849","7329.849","7329.849","7329.849","7326.482","7326.482","7326.482","7326.482","7326.482","7326.482","7326.482","7326.482","7326.482","7326.482","7326.482","7326.482","7326.482","7326.482","7326.482","7326.482","7326.482","7326.482","7326.482","7326.482","7326.482","7326.482","7326.482","7326.482","7916.57","7916.57","7916.57","7916.57","7916.57","7916.57","7916.57","7916.57","7916.57","7916.57","7916.57","7916.57","7904.232","7904.232","7904.232","7904.232","7904.232","7904.232","7904.232","7904.232","7904.232","7904.232","7904.232"
"2000:Q2","7399.668","7399.668","7399.668","7399.668","7399.668","7399.668","7399.668","7399.668","7399.668","7399.668","7399.668","7399.668","7399.668","7399.668","7399.668","7399.668","7399.668","7399.668","7399.668","7399.668","7399.668","7399.668","7399.668","7399.668","7396.268","7396.268","7396.268","7396.268","7396.268","7396.268","7396.268","7396.268","7396.268","7396.268","7396.268","7396.268","7396.268","7396.268","7396.268","7396.268","7396.268","7396.268","7396.268","7396.268","7396.268","7396.268","7396.268","7396.268","7990.943","7990.943","7990.943","7990.943","7990.943","7990.943","7990.943","7990.943","7990.943","7990.943","7990.943","7990.943","7980.955","7980.955","7980.955","7980.955","7980.955","7980.955","7980.955","7980.955","7980.955","7980.955","7980.955"
"2000:Q3","7467.249","7467.249","7467.249","7467.249","7467.249","7467.249","7467.249","7467.249","7467.249","7467.249","7467.249","7467.249","7467.249","7467.249","7467.249","7467.249","7467.249","7467.249","7467.249","7467.249","7467.249","7467.249","7467.249","7467.249","7463.818","7463.818","7463.818","7463.818","7463.818","7463.818","7463.818","7463.818","7463.818","7463.818","7463.818","7463.818","7463.818","7463.818","7463.818","7463.818","7463.818","7463.818","7463.818","7463.818","7463.818","7463.818","7463.818","7463.818","8065.036","8065.036","8065.036","8065.036","8065.036","8065.036","8065.036","8065.036","8065.036","8065.036","8065.036","8065.036","8053.169","8053.169","8053.169","8053.169","8053.169","8053.169","8053.169","8053.169","8053.169","8053.169","8053.169"
"2000:Q4","7529.609","7529.609","7529.609","7529.609","7529.609","7529.609","7529.609","7529.609","7529.609","7529.609","7529.609","7529.609","7529.609","7529.609","7529.609","7529.609","7529.609","7529.609","7529.609","7529.609","7529.609","7529.609","7529.609","7529.609","7526.151","7526.151","7526.151","7526.151","7526.151","7526.151","7526.151","7526.151","7526.151","7526.151","7526.151","7526.151","7526.151","7526.151","7526.151","7526.151","7526.151","7526.151","7526.151","7526.151","7526.151","7526.151","7526.151","7526.151","8132.427","8132.427","8132.427","8132.427","8132.427","8132.427","8132.427","8132.427","8132.427","8132.427","8132.427","8132.427","8120.671","8120.671","8120.671","8120.671","8120.671","8120.671","8120.671","8120.671","8120.671","8120.671","8120.671"
