"DATE","RCONND70M1","RCONND70M2","RCONND70M3","RCONND70M4","RCONND70M5","RCONND70M6","RCONND70M7","RCONND70M8","RCONND70M9","RCONND70M10","RCONND70M11","RCONND70M12","RCONND71M1","RCONND71M2","RCONND71M3","RCONND71M4","RCONND71M5","RCONND71M6","RCONND71M7","RCONND71M8","RCONND71M9","RCONND71M10","RCONND71M11","RCONND71M12","RCONND72M1","RCONND72M2","RCONND72M3","RCONND72M4","RCONND72M5","RCONND72M6","RCONND72M7","RCONND72M8","RCONND72M9","RCONND72M10","RCONND72M11","RCONND72M12","RCONND73M1","RCONND73M2","RCONND73M3","RCONND73M4","RCONND73M5","RCONND73M6","RCONND73M7","RCONND73M8","RCONND73M9","RCONND73M10","RCONND73M11","RCONND73M12","RCONND74M1","RCONND74M2","RCONND74M3","RCONND74M4","RCONND74M5","RCONND74M6","RCONND74M7","RCONND74M8","RCONND74M9","RCONND74M10","RCONND74M11","RCONND74M12","RCONND75M1","RCONND75M2","RCONND75M3","RCONND75M4","RCONND75M5","RCONND75M6","RCONND75M7","RCONND75M8","RCONND75M9","RCONND75M10","RCONND75M11","RCONND75M12","RCONND76M1","RCONND76M2","RCONND76M3","RCONND76M4","RCONND76M5","RCONND76M6","RCONND76M7","RCONND76M8","RCONND76M9","RCONND76M10","RCONND76M11","RCONND76M12","RCONND77M1","RCONND77M2","RCONND77M3","RCONND77M4","RCONND77M5","RCONND77M6","RCONND77M7","RCONND77M8","RCONND77M9","RCONND77M10","RCONND77M11","RCONND77M12","RCONND78M1","RCONND78M2","RCONND78M3","RCONND78M4","RCONND78M5","RCONND78M6","RCONND78M7","RCONND78M8","RCONND78M9","RCONND78M10","RCONND78M11","RCONND78M12","RCONND79M1","RCONND79M2","RCONND79M3","RCONND79M4","RCONND79M5","RCONND79M6","RCONND79M7","RCONND79M8","RCONND79M9","RCONND79M10","RCONND79M11","RCONND79M12"
"1960:Q1","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","148.8","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2","207.2"
"1960:Q2","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5","209.5"
"1960:Q3","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","149.4","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1"
"1960:Q4","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1","208.1"
"1961:Q1","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6","209.6"
"1961:Q2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","152.2","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6"
"1961:Q3","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7","211.7"
"1961:Q4","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8","214.8"
"1962:Q1","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","156.4","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5","216.5"
"1962:Q2","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","157.6","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3","217.3"
"1962:Q3","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","158.7","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3"
"1962:Q4","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","160.0","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8","220.8"
"1963:Q1","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","161.3","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5","221.5"
"1963:Q2","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","161.7","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3","222.3"
"1963:Q3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1"
"1963:Q4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","162.4","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2","224.2"
"1964:Q1","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","167.0","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2","228.2"
"1964:Q2","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","167.8","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2"
"1964:Q3","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1","236.1"
"1964:Q4","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","173.5","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7"
"1965:Q1","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","174.0","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3","239.3"
"1965:Q2","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","177.8","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9","240.9"
"1965:Q3","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1","244.1"
"1965:Q4","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8"
"1966:Q1","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5"
"1966:Q2","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","186.9","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4"
