"DATE","HS90M1","HS90M2","HS90M3","HS90M4","HS90M5","HS90M6","HS90M7","HS90M8","HS90M9","HS90M10","HS90M11","HS90M12","HS91M1","HS91M2","HS91M3","HS91M4","HS91M5","HS91M6","HS91M7","HS91M8","HS91M9","HS91M10","HS91M11","HS91M12","HS92M1","HS92M2","HS92M3","HS92M4","HS92M5","HS92M6","HS92M7","HS92M8","HS92M9","HS92M10","HS92M11","HS92M12","HS93M1","HS93M2","HS93M3","HS93M4","HS93M5","HS93M6","HS93M7","HS93M8","HS93M9","HS93M10","HS93M11","HS93M12","HS94M1","HS94M2","HS94M3","HS94M4","HS94M5","HS94M6","HS94M7","HS94M8","HS94M9","HS94M10","HS94M11","HS94M12","HS95M1","HS95M2","HS95M3","HS95M4","HS95M5","HS95M6","HS95M7","HS95M8","HS95M9","HS95M10","HS95M11","HS95M12","HS96M1","HS96M2","HS96M3","HS96M4","HS96M5","HS96M6","HS96M7","HS96M8","HS96M9","HS96M10","HS96M11","HS96M12","HS97M1","HS97M2","HS97M3","HS97M4","HS97M5","HS97M6","HS97M7","HS97M8","HS97M9","HS97M10","HS97M11","HS97M12","HS98M1","HS98M2","HS98M3","HS98M4","HS98M5","HS98M6","HS98M7","HS98M8","HS98M9","HS98M10","HS98M11","HS98M12","HS99M1","HS99M2","HS99M3","HS99M4","HS99M5","HS99M6","HS99M7","HS99M8","HS99M9","HS99M10","HS99M11","HS99M12"
"1987:03","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.6","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3","117.3"
"1987:04","132.0","132.0","132.0","132.0","132.0","132.0","132.0","132.0","117.9","117.9","117.9","117.9","117.9","117.9","117.9","117.9","117.9","117.9","117.9","117.9","117.9","117.9","117.9","117.9","117.9","117.9","117.9","117.9","117.9","117.8","117.8","117.8","117.8","117.8","117.8","117.8","117.8","117.8","117.8","117.8","117.8","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5","117.5"
"1987:05","132.4","132.4","132.4","132.4","132.4","132.4","132.4","132.4","118.6","118.6","118.6","118.6","118.6","118.6","118.6","118.6","118.6","118.6","118.6","118.6","118.6","118.6","118.6","118.6","118.6","118.6","118.6","118.6","118.6","118.6","118.6","118.6","118.6","118.6","118.6","118.6","118.6","118.6","118.6","118.6","118.6","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3","118.3"
"1987:06","132.6","132.6","132.6","132.6","132.6","132.6","132.6","132.6","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5"
"1987:07","133.0","133.0","133.0","133.0","133.0","133.0","133.0","133.0","119.0","119.0","119.0","119.0","119.0","119.0","119.0","119.0","119.0","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.9","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5"
"1987:08","134.0","134.0","134.0","134.0","134.0","134.0","134.0","134.0","120.0","120.0","120.0","120.0","120.0","120.0","120.0","120.0","120.0","120.1","120.1","120.1","120.1","120.1","120.1","120.1","120.1","120.1","120.1","120.1","120.1","120.1","120.1","120.1","120.1","120.1","120.1","120.1","120.1","120.1","120.1","120.1","120.1","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6","119.6"
"1987:09","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","119.9","119.9","119.9","119.9","119.9","119.9","119.9","119.9","119.9","119.9","119.9","119.9","119.9","119.9","119.9","119.9","119.9","119.9","119.9","119.9","119.9","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4","119.4"
"1987:10","134.2","134.2","134.2","134.2","134.2","134.2","134.2","134.2","120.1","120.1","120.1","120.1","120.1","120.1","120.1","120.1","120.1","120.1","120.1","120.1","120.1","120.1","120.1","120.1","120.1","120.1","120.1","120.1","120.1","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7","119.7"
"1987:11","134.8","134.8","134.8","134.8","134.8","134.8","134.8","134.8","120.8","120.8","120.8","120.8","120.8","120.8","120.8","120.8","120.8","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.7","120.7","120.7","120.7","120.7","120.7","120.7","120.7","120.7","120.7","120.7","120.7","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2"
"1987:12","134.3","134.3","134.3","134.3","134.3","134.3","134.3","134.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.3","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","120.2","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8","119.8"
"1988:01","135.4","135.4","135.4","135.4","135.4","135.4","135.4","135.4","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.5","120.5","120.5","120.5","120.5","120.5","120.5","120.5","120.5","120.5","120.5","120.5","120.5","120.5","120.5","120.5","120.5","120.5","120.5","120.5","120.5","120.5","120.5","120.5","120.5","120.5","120.5","120.5","120.5","120.5","120.5","120.5","120.5","120.5","120.5","120.5","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.4","120.4","120.4","120.4","120.4","120.4","120.4","120.4","120.4","120.4","120.4","120.4","120.4","120.4","120.4","120.4","120.4","120.4","120.4","120.4","120.4","120.4","120.4","120.4","120.4","120.4","120.4","120.4","120.4","120.4","120.4"
"1988:02","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","122.3","122.3","122.3","122.3","122.3","122.3","122.3","122.3","122.3","122.3","122.3","122.3","122.3","122.3","122.3","122.3","122.3","122.3","122.3","122.3","122.3","122.3","122.3","122.3","122.3","122.3","122.3","122.3","122.3","122.3","122.3","122.3","122.3","121.9","121.9","121.9","121.9","121.9","121.9","121.9","121.9","121.9","121.9","121.9","121.9","121.9","121.9","121.9","121.9","121.9","121.9","121.9","121.9","121.9","121.9","121.9","121.9","121.9","121.9","121.9","121.9","121.9","121.9","121.9","121.9","121.9","121.9","121.9","121.9","121.6","121.6","121.6","121.6","121.6","121.6","121.6","121.6","121.6","121.6","121.6","121.6","121.3","121.3","121.3","121.3","121.3","121.3","121.3","121.3","121.3","121.3","121.3","121.3","121.3","121.3","121.3","121.3","121.3","121.3","121.3","121.3","121.3","121.3","121.3","121.3","121.3","121.3","121.3","121.3","121.3","121.3","121.3"
"1988:03","135.7","135.7","135.7","135.7","135.7","135.7","135.7","135.7","121.3","121.3","121.3","121.3","121.3","121.3","121.3","121.3","121.3","121.4","121.4","121.4","121.4","121.4","121.4","121.4","121.4","121.4","121.4","121.4","121.4","121.4","121.4","121.4","121.4","121.4","121.4","121.4","121.4","121.4","121.4","121.4","121.4","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","121.1","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9","120.9"
"1988:04","137.0","137.0","137.0","137.0","137.0","137.0","137.0","137.0","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.5","122.5","122.5","122.5","122.5","122.5","122.5","122.5","122.5","122.5","122.5","122.5","122.1","122.1","122.1","122.1","122.1","122.1","122.1","122.1","122.1","122.1","122.1","122.1","122.1","122.1","122.1","122.1","122.1","122.1","122.1","122.1","122.1","122.1","122.1","122.1","122.1","122.1","122.1","122.1","122.1","122.1","122.1","122.1","122.1","122.1","122.1","122.1","121.8","121.8","121.8","121.8","121.8","121.8","121.8","121.8","121.8","121.8","121.8","121.8","121.6","121.6","121.6","121.6","121.6","121.6","121.6","121.6","121.6","121.6","121.6","121.6","121.6","121.6","121.6","121.6","121.6","121.6","121.6","121.6","121.6","121.6","121.6","121.6","121.6","121.6","121.6","121.6","121.6","121.6","121.6"
"1988:05","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.4","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","122.0","121.8","121.8","121.8","121.8","121.8","121.8","121.8","121.8","121.8","121.8","121.8","121.8","121.8","121.8","121.8","121.8","121.8","121.8","121.8","121.8","121.8","121.8","121.8","121.8","121.8","121.8","121.8","121.8","121.8","121.8","121.8"
"1988:06","137.6","137.6","137.6","137.6","137.6","137.6","137.6","137.6","123.2","123.2","123.2","123.2","123.2","123.2","123.2","123.2","123.2","123.1","123.1","123.1","123.1","123.1","123.1","123.1","123.1","123.1","123.1","123.1","123.1","123.1","123.1","123.1","123.1","123.1","123.1","123.1","123.1","123.1","123.1","123.1","123.1","122.6","122.6","122.6","122.6","122.6","122.6","122.6","122.6","122.6","122.6","122.6","122.6","122.6","122.6","122.6","122.6","122.6","122.6","122.6","122.6","122.6","122.6","122.6","122.6","122.6","122.6","122.6","122.6","122.6","122.6","122.6","122.6","122.6","122.6","122.6","122.6","122.5","122.5","122.5","122.5","122.5","122.5","122.5","122.5","122.5","122.5","122.5","122.5","122.2","122.2","122.2","122.2","122.2","122.2","122.2","122.2","122.2","122.2","122.2","122.2","122.2","122.2","122.2","122.2","122.2","122.2","122.2","122.2","122.2","122.2","122.2","122.2","122.2","122.2","122.2","122.2","122.2","122.2","122.2"
"1988:07","138.7","138.7","138.7","138.7","138.7","138.7","138.7","138.7","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.8","123.8","123.8","123.8","123.8","123.8","123.8","123.8","123.8","123.8","123.8","123.8","123.8","123.8","123.8","123.8","123.8","123.8","123.8","123.8","123.8","123.8","123.8","123.8","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.2","123.2","123.2","123.2","123.2","123.2","123.2","123.2","123.2","123.2","123.2","123.2","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9"
"1988:08","138.1","138.1","138.1","138.1","138.1","138.1","138.1","138.1","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.6","123.5","123.5","123.5","123.5","123.5","123.5","123.5","123.5","123.5","123.5","123.5","123.5","123.5","123.5","123.5","123.5","123.5","123.5","123.5","123.5","123.5","123.5","123.5","123.5","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","122.7","122.7","122.7","122.7","122.7","122.7","122.7","122.7","122.7","122.7","122.7","122.7","122.7","122.7","122.7","122.7","122.7","122.7","122.7","122.7","122.7","122.7","122.7","122.7","122.7","122.7","122.7","122.7","122.7","122.7","122.7"
"1988:09","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.4","123.4","123.4","123.4","123.4","123.4","123.4","123.4","123.4","123.4","123.4","123.4","123.4","123.4","123.4","123.4","123.4","123.4","123.4","123.4","123.4","123.4","123.4","123.4","123.4","123.4","123.4","123.4","123.4","123.4","123.4","123.4","123.4","123.4","123.4","123.4","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3"
"1988:10","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","124.8","124.8","124.8","124.8","124.8","124.8","124.8","124.8","124.8","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","125.2","125.2","125.2","125.2","125.2","125.2","125.2","125.2","125.2","125.2","125.2","125.2","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.4","124.4","124.4","124.4","124.4","124.4","124.4","124.4","124.4","124.4","124.4","124.4","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2"
"1988:11","139.2","139.2","139.2","139.2","139.2","139.2","139.2","139.2","124.6","124.6","124.6","124.6","124.6","124.6","124.6","124.6","124.6","124.7","124.7","124.7","124.7","124.7","124.7","124.7","124.7","124.7","124.7","124.7","124.7","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.5","124.0","124.0","124.0","124.0","124.0","124.0","124.0","124.0","124.0","124.0","124.0","124.0","124.0","124.0","124.0","124.0","124.0","124.0","124.0","124.0","124.0","124.0","124.0","124.0","124.0","124.0","124.0","124.0","124.0","124.0","124.0","124.0","124.0","124.0","124.0","124.0","124.1","124.1","124.1","124.1","124.1","124.1","124.1","124.1","124.1","124.1","124.1","124.1","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9","123.9"
"1988:12","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","125.7","125.7","125.7","125.7","125.7","125.7","125.7","125.7","125.7","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.6","125.5","125.5","125.5","125.5","125.5","125.5","125.5","125.5","125.5","125.5","125.5","125.5","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.0","125.0","125.0","125.0","125.0","125.0","125.0","125.0","125.0","125.0","125.0","125.0","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9","124.9"
"1989:01","140.9","140.9","140.9","140.9","140.9","140.9","140.9","140.9","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.5","126.4","126.4","126.4","126.4","126.4","126.4","126.4","126.4","126.4","126.4","126.4","126.4","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","125.9","125.9","125.9","125.9","125.9","125.9","125.9","125.9","125.9","125.9","125.9","125.9","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1","125.1"
"1989:02","140.6","140.6","140.6","140.6","140.6","140.6","140.6","140.6","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.5","125.5","125.5","125.5","125.5","125.5","125.5","125.5","125.5","125.5","125.5","125.5","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4","125.4"
"1989:03","141.2","141.2","141.2","141.2","141.2","141.2","141.2","141.2","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","125.9","125.9","125.9","125.9","125.9","125.9","125.9","125.9","125.9","125.9","125.9","125.9","125.7","125.7","125.7","125.7","125.7","125.7","125.7","125.7","125.7","125.7","125.7","125.7","125.8","125.8","125.8","125.8","125.8","125.8","125.8","125.8","125.8","125.8","125.8","125.8","125.8","125.8","125.8","125.8","125.8","125.8","125.8"
"1989:04","142.6","142.6","142.6","142.6","142.6","142.6","142.6","142.6","127.3","127.3","127.3","127.3","127.3","127.3","127.3","127.3","127.3","127.3","127.3","127.3","127.3","127.3","127.3","127.3","127.3","127.3","127.3","127.3","127.3","127.5","127.5","127.5","127.5","127.5","127.5","127.5","127.5","127.5","127.5","127.5","127.5","126.9","126.9","126.9","126.9","126.9","126.9","126.9","126.9","126.9","126.9","126.9","126.9","126.9","126.9","126.9","126.9","126.9","126.9","126.9","126.9","126.9","126.9","126.9","126.9","126.9","126.9","126.9","126.9","126.9","126.9","126.9","126.9","126.9","126.9","126.9","126.9","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.6","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1"
"1989:05","141.5","141.5","141.5","141.5","141.5","141.5","141.5","141.5","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.7","126.7","126.7","126.7","126.7","126.7","126.7","126.7","126.7","126.7","126.7","126.7","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.8","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.1","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.0","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2","126.2"
