"DATE","M265Q4","M266Q1","M266Q2","M266Q3","M266Q4","M267Q1","M267Q2","M267Q3","M267Q4","M268Q1","M268Q2","M268Q3","M268Q4","M269Q1","M269Q2","M269Q3","M269Q4","M270Q1","M270Q2","M270Q3","M270Q4","M271Q1","M271Q2","M271Q3","M271Q4","M272Q1","M272Q2","M272Q3","M272Q4","M273Q1","M273Q2","M273Q3","M273Q4","M274Q1","M274Q2","M274Q3","M274Q4","M275Q1","M275Q2","M275Q3","M275Q4","M276Q1","M276Q2","M276Q3","M276Q4","M277Q1","M277Q2","M277Q3","M277Q4","M278Q1","M278Q2","M278Q3","M278Q4","M279Q1","M279Q2","M279Q3","M279Q4","M280Q1","M280Q2","M280Q3","M280Q4","M281Q1","M281Q2","M281Q3","M281Q4","M282Q1","M282Q2","M282Q3","M282Q4","M283Q1","M283Q2","M283Q3","M283Q4","M284Q1","M284Q2","M284Q3","M284Q4","M285Q1","M285Q2","M285Q3","M285Q4","M286Q1","M286Q2","M286Q3","M286Q4","M287Q1","M287Q2","M287Q3","M287Q4","M288Q1","M288Q2","M288Q3","M288Q4","M289Q1","M289Q2","M289Q3","M289Q4","M290Q1","M290Q2","M290Q3","M290Q4","M291Q1","M291Q2","M291Q3","M291Q4","M292Q1","M292Q2","M292Q3","M292Q4","M293Q1","M293Q2","M293Q3","M293Q4","M294Q1","M294Q2","M294Q3","M294Q4","M295Q1","M295Q2","M295Q3","M295Q4","M296Q1","M296Q2","M296Q3","M296Q4","M297Q1","M297Q2","M297Q3","M297Q4","M298Q1","M298Q2","M298Q3","M298Q4","M299Q1","M299Q2","M299Q3","M299Q4","M200Q1","M200Q2","M200Q3","M200Q4","M201Q1","M201Q2","M201Q3","M201Q4","M202Q1","M202Q2","M202Q3","M202Q4","M203Q1","M203Q2","M203Q3","M203Q4","M204Q1","M204Q2","M204Q3","M204Q4","M205Q1","M205Q2","M205Q3","M205Q4","M206Q1","M206Q2","M206Q3","M206Q4","M207Q1","M207Q2","M207Q3","M207Q4","M208Q1","M208Q2","M208Q3","M208Q4","M209Q1","M209Q2","M209Q3","M209Q4","M210Q1","M210Q2","M210Q3","M210Q4","M211Q1","M211Q2","M211Q3","M211Q4","M212Q1","M212Q2","M212Q3","M212Q4","M213Q1","M213Q2","M213Q3","M213Q4","M214Q1","M214Q2","M214Q3","M214Q4","M215Q1","M215Q2","M215Q3","M215Q4"
"1980:12","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1673.5","1668.7","1669.4","1669.4","1656.1","1656.1","1656.1","1656.1","1630.3","1630.3","1630.3","1630.3","1630.3","1632.6","1632.6","1632.6","1631.4","1631.4","1631.4","1631.4","1630.3","1630.3","1630.3","1630.3","1633.1","1633.1","1633.1","1633.1","1633.1","1633.1","1633.1","1633.1","1633.3","1633.3","1633.3","1633.3","1629.9","1629.9","1629.9","1629.9","1629.8","1629.8","1629.8","1629.8","1629.5","1629.5","1629.5","1629.5","1629.2","1629.2","1629.2","1629.2","1629.3","1629.3","1629.3","1629.3","1629.3","1629.3","1629.3","1629.3","1601.0","1601.0","1601.0","1601.0","1601.1","1601.1","1601.138","1601.138","1601.095","1601.095","1601.095","1601.096","1600.4","1600.4","1600.4","1600.4","1600.405","1600.4","1600.4","1600.4","1599.3","1599.3","1599.3","1599.3","1599.4","1599.4","1599.4","1599.4","1599.4","1599.4","1599.4","1599.4","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8","1599.8"
"1981:01","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1683.0","1681.7","1680.8","1680.8","1665.6","1665.6","1665.6","1665.6","1638.3","1638.3","1638.3","1638.3","1638.3","1640.9","1640.9","1640.9","1640.6","1640.6","1640.6","1640.6","1639.6","1639.6","1639.6","1639.6","1639.5","1639.5","1639.5","1639.5","1639.5","1639.3","1639.3","1639.3","1639.5","1639.5","1639.5","1639.5","1639.5","1639.5","1639.5","1639.5","1639.6","1639.6","1639.6","1639.6","1639.7","1639.7","1639.7","1639.7","1639.5","1639.5","1639.5","1639.5","1640.0","1640.0","1640.0","1640.0","1639.9","1639.9","1639.9","1639.9","1608.3","1608.3","1608.3","1608.3","1608.4","1608.4","1608.387","1608.387","1608.497","1608.497","1608.497","1608.498","1607.656","1607.656","1607.656","1607.656","1607.663","1607.7","1607.7","1607.7","1606.5","1606.5","1606.5","1606.5","1606.5","1606.5","1606.5","1606.5","1606.5","1606.5","1606.5","1606.5","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9","1606.9"
"1981:02","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1695.4","1695.7","1695.7","1678.1","1678.1","1678.1","1678.1","1652.2","1652.2","1652.2","1652.2","1652.2","1653.0","1653.0","1653.0","1652.5","1652.5","1652.5","1652.5","1651.6","1651.6","1651.6","1651.6","1651.8","1651.8","1651.8","1651.8","1651.8","1651.9","1651.9","1651.9","1651.9","1651.9","1651.9","1651.9","1651.5","1651.5","1651.5","1651.5","1651.4","1651.4","1651.4","1651.4","1651.1","1651.1","1651.1","1651.1","1650.5","1650.5","1650.5","1650.5","1652.0","1652.0","1652.0","1652.0","1652.0","1652.0","1652.0","1652.0","1619.7","1619.7","1619.7","1619.7","1619.7","1619.7","1619.704","1619.704","1619.663","1619.663","1619.663","1619.664","1619.698","1619.698","1619.698","1619.698","1619.694","1619.7","1619.7","1619.7","1618.3","1618.3","1618.3","1618.3","1618.3","1618.3","1618.3","1618.3","1618.3","1618.3","1618.3","1618.3","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7","1618.7"
"1981:03","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1716.9","1718.6","1718.6","1701.0","1701.0","1701.0","1701.0","1672.0","1672.0","1672.0","1672.0","1672.0","1669.6","1669.6","1669.6","1670.1","1670.1","1670.1","1670.1","1669.3","1669.3","1669.3","1669.3","1667.5","1667.5","1667.5","1667.5","1667.5","1668.1","1668.1","1668.1","1668.0","1668.0","1668.0","1668.0","1670.1","1670.1","1670.1","1670.1","1670.1","1670.1","1670.1","1670.1","1670.0","1670.0","1670.0","1670.0","1669.8","1669.8","1669.8","1669.8","1670.8","1670.8","1670.8","1670.8","1670.6","1670.6","1670.6","1670.6","1638.1","1638.1","1638.1","1638.1","1638.0","1638.0","1637.974","1637.974","1637.996","1637.996","1637.996","1637.997","1637.698","1637.698","1637.698","1637.698","1637.684","1637.7","1637.7","1637.7","1636.2","1636.2","1636.2","1636.2","1636.2","1636.2","1636.2","1636.2","1636.2","1636.2","1636.2","1636.2","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6","1636.6"
"1981:04","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1733.8","1738.1","1738.1","1723.1","1723.1","1723.1","1723.1","1686.5","1686.5","1686.5","1686.5","1686.5","1690.3","1690.3","1690.3","1690.0","1690.0","1690.0","1690.0","1689.9","1689.9","1689.9","1689.9","1684.6","1684.6","1684.6","1684.6","1684.6","1685.4","1685.4","1685.4","1685.1","1685.1","1685.1","1685.1","1690.5","1690.5","1690.5","1690.5","1690.6","1690.6","1690.6","1690.6","1690.9","1690.9","1690.9","1690.9","1690.7","1690.7","1690.7","1690.7","1691.7","1691.7","1691.7","1691.7","1691.3","1691.3","1691.3","1691.3","1660.0","1660.0","1660.0","1660.0","1659.8","1659.8","1659.773","1659.773","1659.733","1659.733","1659.733","1659.734","1660.988","1660.988","1660.988","1660.988","1660.971","1661.0","1661.0","1661.0","1658.9","1658.9","1658.9","1658.9","1658.9","1658.9","1658.9","1658.9","1658.9","1658.9","1658.9","1658.9","1659.3","1659.3","1659.3","1659.3","1659.3","1659.3","1659.3","1659.3","1659.3","1659.3","1659.3","1659.3","1659.3","1659.3","1659.3","1659.3","1659.2","1659.2","1659.2","1659.2","1659.2","1659.2","1659.2","1659.2","1659.2","1659.2","1659.2","1659.2","1659.2","1659.2","1659.2","1659.2","1659.2","1659.2","1659.2","1659.2","1659.2","1659.2","1659.2","1659.2","1659.2","1659.2","1659.2","1659.2","1659.2","1659.2","1659.2","1659.2"
"1981:05","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1743.4","1743.4","1732.3","1732.3","1732.4","1732.4","1693.8","1693.8","1693.8","1693.8","1693.8","1697.3","1697.3","1697.3","1696.4","1696.4","1696.4","1696.4","1696.4","1696.4","1696.4","1696.4","1691.2","1691.2","1691.2","1691.2","1691.2","1692.1","1692.1","1692.1","1691.8","1691.8","1691.8","1691.8","1695.4","1695.4","1695.4","1695.4","1695.8","1695.8","1695.8","1695.8","1696.1","1696.1","1696.1","1696.1","1696.1","1696.1","1696.1","1696.1","1697.0","1697.0","1697.0","1697.0","1696.6","1696.6","1696.6","1696.6","1665.0","1665.0","1665.0","1665.0","1664.8","1664.8","1664.828","1664.828","1664.848","1664.848","1664.848","1664.849","1665.45","1665.45","1665.45","1665.45","1665.446","1665.4","1665.4","1665.4","1664.0","1664.0","1664.0","1664.0","1664.0","1664.0","1664.0","1664.0","1664.0","1664.0","1664.0","1664.0","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2","1664.2"
"1981:06","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1749.3","1749.3","1740.7","1740.7","1740.9","1740.9","1705.9","1705.9","1705.9","1705.9","1705.9","1705.4","1705.4","1705.4","1705.7","1705.7","1705.7","1705.7","1705.6","1705.6","1705.6","1705.6","1700.7","1700.7","1700.7","1700.7","1700.7","1701.5","1701.5","1701.5","1701.2","1701.2","1701.2","1701.2","1704.3","1704.3","1704.3","1704.3","1704.8","1704.8","1704.8","1704.8","1704.9","1704.9","1704.9","1704.9","1705.0","1705.0","1705.0","1705.0","1705.5","1705.5","1705.5","1705.5","1705.4","1705.4","1705.4","1705.4","1670.7","1670.7","1670.7","1670.7","1670.5","1670.5","1670.524","1670.524","1670.549","1670.549","1670.549","1670.55","1672.041","1672.041","1672.041","1672.041","1672.031","1672.0","1672.0","1672.0","1670.6","1670.6","1670.6","1670.6","1670.6","1670.6","1670.6","1670.6","1670.6","1670.6","1670.6","1670.6","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3","1670.3"
"1981:07","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1761.0","1760.1","1753.6","1753.6","1753.7","1753.7","1720.5","1720.5","1720.5","1720.5","1720.5","1716.8","1716.8","1716.8","1717.7","1717.7","1717.7","1717.7","1717.6","1717.6","1717.6","1717.6","1715.5","1715.5","1715.5","1715.5","1715.5","1715.9","1715.9","1715.9","1715.8","1715.8","1715.8","1715.8","1716.9","1716.9","1716.9","1716.9","1717.3","1717.3","1717.3","1717.3","1717.7","1717.7","1717.7","1717.7","1717.8","1717.8","1717.8","1717.8","1718.7","1718.7","1718.7","1718.7","1718.6","1718.6","1718.6","1718.6","1682.4","1682.4","1682.4","1682.4","1682.4","1682.4","1682.386","1682.386","1682.395","1682.395","1682.395","1682.396","1684.172","1684.172","1684.172","1684.172","1684.171","1684.2","1684.2","1684.2","1682.8","1682.8","1682.8","1682.8","1682.8","1682.8","1682.8","1682.8","1682.8","1682.8","1682.8","1682.8","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9","1681.9"
"1981:08","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1777.1","1772.2","1772.2","1772.4","1772.4","1741.6","1741.6","1741.6","1741.6","1741.6","1733.4","1733.4","1733.4","1734.2","1734.2","1734.2","1734.2","1733.6","1733.6","1733.6","1733.6","1735.7","1735.7","1735.7","1735.7","1735.7","1735.3","1735.3","1735.3","1735.3","1735.3","1735.3","1735.3","1734.1","1734.1","1734.1","1734.1","1734.0","1734.0","1734.0","1734.0","1734.4","1734.4","1734.4","1734.4","1734.2","1734.2","1734.2","1734.2","1734.9","1734.9","1734.9","1734.9","1735.1","1735.1","1735.1","1735.1","1696.3","1696.3","1696.3","1696.3","1696.4","1696.4","1696.413","1696.413","1696.427","1696.427","1696.427","1696.428","1696.599","1696.599","1696.599","1696.599","1696.596","1696.6","1696.6","1696.6","1695.2","1695.2","1695.2","1695.2","1695.2","1695.2","1695.2","1695.2","1695.2","1695.2","1695.2","1695.2","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3","1694.3"
"1981:09","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1786.5","1778.1","1778.1","1778.3","1778.3","1751.8","1751.8","1751.8","1751.8","1751.8","1744.8","1744.8","1744.8","1745.8","1745.8","1745.8","1745.8","1744.6","1744.6","1744.6","1744.6","1748.2","1748.2","1748.2","1748.2","1748.2","1748.3","1748.3","1748.3","1748.5","1748.5","1748.5","1748.5","1745.2","1745.2","1745.2","1745.2","1745.0","1745.0","1745.0","1745.0","1745.4","1745.4","1745.4","1745.4","1745.0","1745.0","1745.0","1745.0","1745.8","1745.8","1745.8","1745.8","1746.2","1746.2","1746.2","1746.2","1708.3","1708.3","1708.3","1708.3","1708.4","1708.4","1708.402","1708.402","1708.377","1708.377","1708.377","1708.377","1707.822","1707.822","1707.822","1707.822","1707.83","1707.8","1707.8","1707.8","1706.5","1706.5","1706.5","1706.5","1706.5","1706.5","1706.5","1706.5","1706.5","1706.5","1706.5","1706.5","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0","1706.0"
"1981:10","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1800.3","1789.3","1789.3","1789.5","1789.5","1763.8","1763.8","1763.8","1763.8","1763.8","1758.7","1758.7","1758.7","1759.8","1759.8","1759.8","1759.8","1758.8","1758.8","1758.8","1758.8","1759.3","1759.3","1759.3","1759.3","1759.3","1759.2","1759.2","1759.2","1759.6","1759.6","1759.6","1759.6","1760.3","1760.3","1760.3","1760.3","1759.9","1759.9","1759.9","1759.9","1760.1","1760.1","1760.1","1760.1","1759.6","1759.6","1759.6","1759.6","1760.5","1760.5","1760.5","1760.5","1761.0","1761.0","1761.0","1761.0","1724.2","1724.2","1724.2","1724.2","1724.4","1724.4","1724.432","1724.432","1724.468","1724.468","1724.468","1724.469","1723.189","1723.189","1723.189","1723.189","1723.198","1723.2","1723.2","1723.2","1721.9","1721.9","1721.9","1721.9","1721.9","1721.9","1721.9","1721.9","1721.9","1721.9","1721.9","1721.9","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8","1721.8"
"1981:11","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1809.6","1809.7","1809.9","1809.9","1780.6","1780.6","1780.6","1780.6","1780.6","1776.2","1776.2","1776.2","1777.2","1777.2","1777.2","1777.2","1775.8","1775.8","1775.8","1775.8","1778.7","1778.7","1778.7","1778.7","1778.7","1778.7","1778.7","1778.7","1778.9","1778.9","1778.9","1778.9","1777.5","1777.5","1777.5","1777.5","1777.0","1777.0","1777.0","1777.0","1776.8","1776.8","1776.8","1776.8","1776.2","1776.2","1776.2","1776.2","1776.8","1776.8","1776.8","1776.8","1777.3","1777.3","1777.3","1777.3","1738.5","1738.5","1738.5","1738.5","1738.7","1738.7","1738.695","1738.695","1738.794","1738.794","1738.794","1738.796","1736.942","1736.942","1736.942","1736.942","1736.958","1737.0","1737.0","1737.0","1735.7","1735.7","1735.7","1735.7","1735.7","1735.7","1735.7","1735.7","1735.7","1735.7","1735.7","1735.7","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1","1736.1"
