"DATE","RGF00M1","RGF00M2","RGF00M3","RGF00M4","RGF00M5","RGF00M6","RGF00M7","RGF00M8","RGF00M9","RGF00M10","RGF00M11","RGF00M12","RGF01M1","RGF01M2","RGF01M3","RGF01M4","RGF01M5","RGF01M6","RGF01M7","RGF01M8","RGF01M9","RGF01M10","RGF01M11","RGF01M12","RGF02M1","RGF02M2","RGF02M3","RGF02M4","RGF02M5","RGF02M6","RGF02M7","RGF02M8","RGF02M9","RGF02M10","RGF02M11","RGF02M12","RGF03M1","RGF03M2","RGF03M3","RGF03M4","RGF03M5","RGF03M6","RGF03M7","RGF03M8","RGF03M9","RGF03M10","RGF03M11","RGF03M12","RGF04M1","RGF04M2","RGF04M3","RGF04M4","RGF04M5","RGF04M6","RGF04M7","RGF04M8","RGF04M9","RGF04M10","RGF04M11","RGF04M12","RGF05M1","RGF05M2","RGF05M3","RGF05M4","RGF05M5","RGF05M6","RGF05M7","RGF05M8","RGF05M9","RGF05M10","RGF05M11","RGF05M12","RGF06M1","RGF06M2","RGF06M3","RGF06M4","RGF06M5","RGF06M6","RGF06M7","RGF06M8","RGF06M9","RGF06M10","RGF06M11","RGF06M12","RGF07M1","RGF07M2","RGF07M3","RGF07M4","RGF07M5","RGF07M6","RGF07M7","RGF07M8","RGF07M9","RGF07M10","RGF07M11","RGF07M12","RGF08M1","RGF08M2","RGF08M3","RGF08M4","RGF08M5","RGF08M6","RGF08M7","RGF08M8","RGF08M9","RGF08M10","RGF08M11","RGF08M12","RGF09M1","RGF09M2","RGF09M3","RGF09M4","RGF09M5","RGF09M6","RGF09M7","RGF09M8","RGF09M9","RGF09M10","RGF09M11","RGF09M12"
"1960:Q1","361.0564","361.0564","361.0564","#N/A","#N/A","#N/A","#N/A","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","361.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","381.3","462.2","462.2","462.2","462.2","462.2"
"1960:Q2","362.9167","362.9167","362.9167","#N/A","#N/A","#N/A","#N/A","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","379.9","460.4","460.4","460.4","460.4","460.4"
"1960:Q3","367.0625","367.0625","367.0625","#N/A","#N/A","#N/A","#N/A","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","367.4","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","391.7","474.7","474.7","474.7","474.7","474.7"
"1960:Q4","370.8362","370.8362","370.8362","#N/A","#N/A","#N/A","#N/A","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","371.2","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","393.1","476.4","476.4","476.4","476.4","476.4"
"1961:Q1","369.1354","369.1354","369.1354","#N/A","#N/A","#N/A","#N/A","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","369.5","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","392.6","475.9","475.9","475.9","475.9","475.9"
"1961:Q2","377.427","377.427","377.427","#N/A","#N/A","#N/A","#N/A","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","377.8","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","480.3","480.3","480.3","480.3","480.3"
"1961:Q3","381.5196","381.5196","381.5196","#N/A","#N/A","#N/A","#N/A","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","381.8","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","493.8","493.8","493.8","493.8","493.8"
"1961:Q4","390.1301","390.1301","390.1301","#N/A","#N/A","#N/A","#N/A","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","390.5","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","502.5","502.5","502.5","502.5","502.5"
"1962:Q1","404.0026","404.0026","404.0026","#N/A","#N/A","#N/A","#N/A","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","429.8","521.0","521.0","521.0","521.0","521.0"
"1962:Q2","409.9555","409.9555","409.9555","#N/A","#N/A","#N/A","#N/A","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","410.3","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","523.1","523.1","523.1","523.1","523.1"
"1962:Q3","414.9517","414.9517","414.9517","#N/A","#N/A","#N/A","#N/A","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","444.4","538.8","538.8","538.8","538.8","538.8"
"1962:Q4","414.9517","414.9517","414.9517","#N/A","#N/A","#N/A","#N/A","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","415.3","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","442.1","535.9","535.9","535.9","535.9","535.9"
"1963:Q1","405.2251","405.2251","405.2251","#N/A","#N/A","#N/A","#N/A","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","431.4","522.9","522.9","522.9","522.9","522.9"
"1963:Q2","406.5538","406.5538","406.5538","#N/A","#N/A","#N/A","#N/A","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","406.9","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","427.4","518.1","518.1","518.1","518.1","518.1"
"1963:Q3","419.0975","419.0975","419.0975","#N/A","#N/A","#N/A","#N/A","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","451.0","546.9","546.9","546.9","546.9","546.9"
"1963:Q4","408.2547","408.2547","408.2547","#N/A","#N/A","#N/A","#N/A","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","408.6","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","532.4","532.4","532.4","532.4","532.4"
"1964:Q1","407.298","407.298","407.298","#N/A","#N/A","#N/A","#N/A","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","407.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","436.7","529.7","529.7","529.7","529.7","529.7"
"1964:Q2","409.2114","409.2114","409.2114","#N/A","#N/A","#N/A","#N/A","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","409.6","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","433.8","526.2","526.2","526.2","526.2","526.2"
"1964:Q3","399.3253","399.3253","399.3253","#N/A","#N/A","#N/A","#N/A","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","399.8","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","430.5","522.0","522.0","522.0","522.0","522.0"
"1964:Q4","395.5515","395.5515","395.5515","#N/A","#N/A","#N/A","#N/A","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","424.4","514.6","514.6","514.6","514.6","514.6"
"1965:Q1","391.8309","391.8309","391.8309","#N/A","#N/A","#N/A","#N/A","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","392.3","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","419.2","508.0","508.0","508.0","508.0","508.0"
"1965:Q2","398.3154","398.3154","398.3154","#N/A","#N/A","#N/A","#N/A","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","398.8","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","508.9","508.9","508.9","508.9","508.9"
"1965:Q3","406.607","406.607","406.607","#N/A","#N/A","#N/A","#N/A","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","407.0","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","529.4","529.4","529.4","529.4","529.4"
"1965:Q4","417.5561","417.5561","417.5561","#N/A","#N/A","#N/A","#N/A","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","418.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","449.1","544.1","544.1","544.1","544.1","544.1"
"1966:Q1","427.4423","427.4423","427.4423","#N/A","#N/A","#N/A","#N/A","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","427.9","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","556.6","556.6","556.6","556.6","556.6"
"1966:Q2","448.9685","448.9685","448.9685","#N/A","#N/A","#N/A","#N/A","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","449.5","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","471.4","571.4","571.4","571.4","571.4","571.4"
