"DATE","NOUTPUT00M1","NOUTPUT00M2","NOUTPUT00M3","NOUTPUT00M4","NOUTPUT00M5","NOUTPUT00M6","NOUTPUT00M7","NOUTPUT00M8","NOUTPUT00M9","NOUTPUT00M10","NOUTPUT00M11","NOUTPUT00M12","NOUTPUT01M1","NOUTPUT01M2","NOUTPUT01M3","NOUTPUT01M4","NOUTPUT01M5","NOUTPUT01M6","NOUTPUT01M7","NOUTPUT01M8","NOUTPUT01M9","NOUTPUT01M10","NOUTPUT01M11","NOUTPUT01M12","NOUTPUT02M1","NOUTPUT02M2","NOUTPUT02M3","NOUTPUT02M4","NOUTPUT02M5","NOUTPUT02M6","NOUTPUT02M7","NOUTPUT02M8","NOUTPUT02M9","NOUTPUT02M10","NOUTPUT02M11","NOUTPUT02M12","NOUTPUT03M1","NOUTPUT03M2","NOUTPUT03M3","NOUTPUT03M4","NOUTPUT03M5","NOUTPUT03M6","NOUTPUT03M7","NOUTPUT03M8","NOUTPUT03M9","NOUTPUT03M10","NOUTPUT03M11","NOUTPUT03M12","NOUTPUT04M1","NOUTPUT04M2","NOUTPUT04M3","NOUTPUT04M4","NOUTPUT04M5","NOUTPUT04M6","NOUTPUT04M7","NOUTPUT04M8","NOUTPUT04M9","NOUTPUT04M10","NOUTPUT04M11","NOUTPUT04M12","NOUTPUT05M1","NOUTPUT05M2","NOUTPUT05M3","NOUTPUT05M4","NOUTPUT05M5","NOUTPUT05M6","NOUTPUT05M7","NOUTPUT05M8","NOUTPUT05M9","NOUTPUT05M10","NOUTPUT05M11","NOUTPUT05M12","NOUTPUT06M1","NOUTPUT06M2","NOUTPUT06M3","NOUTPUT06M4","NOUTPUT06M5","NOUTPUT06M6","NOUTPUT06M7","NOUTPUT06M8","NOUTPUT06M9","NOUTPUT06M10","NOUTPUT06M11","NOUTPUT06M12","NOUTPUT07M1","NOUTPUT07M2","NOUTPUT07M3","NOUTPUT07M4","NOUTPUT07M5","NOUTPUT07M6","NOUTPUT07M7","NOUTPUT07M8","NOUTPUT07M9","NOUTPUT07M10","NOUTPUT07M11","NOUTPUT07M12","NOUTPUT08M1","NOUTPUT08M2","NOUTPUT08M3","NOUTPUT08M4","NOUTPUT08M5","NOUTPUT08M6","NOUTPUT08M7","NOUTPUT08M8","NOUTPUT08M9","NOUTPUT08M10","NOUTPUT08M11","NOUTPUT08M12","NOUTPUT09M1","NOUTPUT09M2","NOUTPUT09M3","NOUTPUT09M4","NOUTPUT09M5","NOUTPUT09M6","NOUTPUT09M7","NOUTPUT09M8","NOUTPUT09M9","NOUTPUT09M10","NOUTPUT09M11","NOUTPUT09M12"
"1978:Q2","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2276.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2275.6","2274.7","2274.7","2274.7","2274.7","2274.7"
"1978:Q3","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2338.5","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2336.2","2335.2","2335.2","2335.2","2335.2","2335.2"
"1978:Q4","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2418.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2416.0","2416.0","2416.0","2416.0","2416.0"
"1979:Q1","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2470.9","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2464.4","2463.3","2463.3","2463.3","2463.3","2463.3"
"1979:Q2","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2529.3","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2527.6","2526.4","2526.4","2526.4","2526.4","2526.4"
"1979:Q3","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2601.5","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2600.7","2599.7","2599.7","2599.7","2599.7","2599.7"
"1979:Q4","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2663.8","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2660.5","2659.4","2659.4","2659.4","2659.4","2659.4"
"1980:Q1","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2732.9","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2725.3","2724.1","2724.1","2724.1","2724.1","2724.1"
"1980:Q2","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2736.9","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2729.3","2728.0","2728.0","2728.0","2728.0","2728.0"
"1980:Q3","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2793.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2786.6","2785.2","2785.2","2785.2","2785.2","2785.2"
"1980:Q4","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2918.8","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2916.9","2915.3","2915.3","2915.3","2915.3","2915.3"
"1981:Q1","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3051.4","3051.4","3051.4","3051.4","3051.4"
"1981:Q2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3086.2","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3085.9","3084.3","3084.3","3084.3","3084.3","3084.3"
"1981:Q3","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3183.5","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3178.7","3177.0","3177.0","3177.0","3177.0","3177.0"
"1981:Q4","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3203.1","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3196.4","3194.7","3194.7","3194.7","3194.7","3194.7"
"1982:Q1","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3193.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3186.8","3184.9","3184.9","3184.9","3184.9","3184.9"
"1982:Q2","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3248.9","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3242.7","3240.9","3240.9","3240.9","3240.9","3240.9"
"1982:Q3","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3278.6","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3276.2","3274.4","3274.4","3274.4","3274.4","3274.4"
"1982:Q4","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3315.6","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3314.4","3312.5","3312.5","3312.5","3312.5","3312.5"
"1983:Q1","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3378.5","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3382.9","3381.0","3381.0","3381.0","3381.0","3381.0"
