"DATE","RINVBF80M1","RINVBF80M2","RINVBF80M3","RINVBF80M4","RINVBF80M5","RINVBF80M6","RINVBF80M7","RINVBF80M8","RINVBF80M9","RINVBF80M10","RINVBF80M11","RINVBF80M12","RINVBF81M1","RINVBF81M2","RINVBF81M3","RINVBF81M4","RINVBF81M5","RINVBF81M6","RINVBF81M7","RINVBF81M8","RINVBF81M9","RINVBF81M10","RINVBF81M11","RINVBF81M12","RINVBF82M1","RINVBF82M2","RINVBF82M3","RINVBF82M4","RINVBF82M5","RINVBF82M6","RINVBF82M7","RINVBF82M8","RINVBF82M9","RINVBF82M10","RINVBF82M11","RINVBF82M12","RINVBF83M1","RINVBF83M2","RINVBF83M3","RINVBF83M4","RINVBF83M5","RINVBF83M6","RINVBF83M7","RINVBF83M8","RINVBF83M9","RINVBF83M10","RINVBF83M11","RINVBF83M12","RINVBF84M1","RINVBF84M2","RINVBF84M3","RINVBF84M4","RINVBF84M5","RINVBF84M6","RINVBF84M7","RINVBF84M8","RINVBF84M9","RINVBF84M10","RINVBF84M11","RINVBF84M12","RINVBF85M1","RINVBF85M2","RINVBF85M3","RINVBF85M4","RINVBF85M5","RINVBF85M6","RINVBF85M7","RINVBF85M8","RINVBF85M9","RINVBF85M10","RINVBF85M11","RINVBF85M12","RINVBF86M1","RINVBF86M2","RINVBF86M3","RINVBF86M4","RINVBF86M5","RINVBF86M6","RINVBF86M7","RINVBF86M8","RINVBF86M9","RINVBF86M10","RINVBF86M11","RINVBF86M12","RINVBF87M1","RINVBF87M2","RINVBF87M3","RINVBF87M4","RINVBF87M5","RINVBF87M6","RINVBF87M7","RINVBF87M8","RINVBF87M9","RINVBF87M10","RINVBF87M11","RINVBF87M12","RINVBF88M1","RINVBF88M2","RINVBF88M3","RINVBF88M4","RINVBF88M5","RINVBF88M6","RINVBF88M7","RINVBF88M8","RINVBF88M9","RINVBF88M10","RINVBF88M11","RINVBF88M12","RINVBF89M1","RINVBF89M2","RINVBF89M3","RINVBF89M4","RINVBF89M5","RINVBF89M6","RINVBF89M7","RINVBF89M8","RINVBF89M9","RINVBF89M10","RINVBF89M11","RINVBF89M12"
"1963:Q3","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","76.1","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4","179.4"
"1963:Q4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9","183.9"
"1964:Q1","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5","186.5"
"1964:Q2","79.9","79.9","79.9","79.9","79.9","79.9","79.9","79.9","79.9","79.9","79.9","79.9","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3","192.3"
"1964:Q3","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9","197.9"
"1964:Q4","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9","202.9"
"1965:Q1","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","91.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7","214.7"
"1965:Q2","93.8","93.8","93.8","93.8","93.8","93.8","93.8","93.8","93.8","93.8","93.8","93.8","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","95.6","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1","224.1"
"1965:Q3","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","98.9","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1"
"1965:Q4","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6"
"1966:Q1","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","106.7","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9","247.9"
"1966:Q2","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","106.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","108.1","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2","251.2"
"1966:Q3","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","107.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","109.0","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9"
"1966:Q4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","108.2","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7"
"1967:Q1","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","103.7","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5","244.5"
"1967:Q2","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3"
"1967:Q3","102.8","102.8","102.8","102.8","102.8","102.8","102.8","102.8","102.8","102.8","102.8","102.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","104.8","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4","243.4"
"1967:Q4","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8"
"1968:Q1","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7"
"1968:Q2","105.9","105.9","105.9","105.9","105.9","105.9","105.9","105.9","105.9","105.9","105.9","105.9","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","107.4","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0","250.0"
"1968:Q3","107.9","107.9","107.9","107.9","107.9","107.9","107.9","107.9","107.9","107.9","107.9","107.9","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","108.6","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1","252.1"
"1968:Q4","111.3","111.3","111.3","111.3","111.3","111.3","111.3","111.3","111.3","111.3","111.3","111.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","112.3","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4","260.4"
"1969:Q1","113.9","113.9","113.9","113.9","113.9","113.9","113.9","113.9","113.9","113.9","113.9","113.9","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","115.1","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0","266.0"
"1969:Q2","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","113.7","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","116.2","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9","267.9"
"1969:Q3","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","115.2","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","118.5","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8"
"1969:Q4","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","117.4","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1","271.1"
