"DATE","H90M1","H90M2","H90M3","H90M4","H90M5","H90M6","H90M7","H90M8","H90M9","H90M10","H90M11","H90M12","H91M1","H91M2","H91M3","H91M4","H91M5","H91M6","H91M7","H91M8","H91M9","H91M10","H91M11","H91M12","H92M1","H92M2","H92M3","H92M4","H92M5","H92M6","H92M7","H92M8","H92M9","H92M10","H92M11","H92M12","H93M1","H93M2","H93M3","H93M4","H93M5","H93M6","H93M7","H93M8","H93M9","H93M10","H93M11","H93M12","H94M1","H94M2","H94M3","H94M4","H94M5","H94M6","H94M7","H94M8","H94M9","H94M10","H94M11","H94M12","H95M1","H95M2","H95M3","H95M4","H95M5","H95M6","H95M7","H95M8","H95M9","H95M10","H95M11","H95M12","H96M1","H96M2","H96M3","H96M4","H96M5","H96M6","H96M7","H96M8","H96M9","H96M10","H96M11","H96M12","H97M1","H97M2","H97M3","H97M4","H97M5","H97M6","H97M7","H97M8","H97M9","H97M10","H97M11","H97M12","H98M1","H98M2","H98M3","H98M4","H98M5","H98M6","H98M7","H98M8","H98M9","H98M10","H98M11","H98M12","H99M1","H99M2","H99M3","H99M4","H99M5","H99M6","H99M7","H99M8","H99M9","H99M10","H99M11","H99M12"
"1982:02","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","102.2","102.2","102.2","102.2","102.2","102.2","102.2","102.2","102.2","102.2","102.2","102.2","102.2","102.2","102.2","102.2","102.2","102.2","102.2","102.2","102.2","102.2","102.2","102.2","102.2","102.2","102.2","102.2","102.2","102.2","102.2","102.2","102.2","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6"
"1982:03","105.7","105.7","105.7","105.7","105.7","105.7","105.7","105.7","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6"
"1982:04","105.0","105.0","105.0","105.0","105.0","105.0","105.0","105.0","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8"
"1982:05","105.1","105.1","105.1","105.1","105.1","105.1","105.1","105.1","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.9","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8","100.8"
"1982:06","104.6","104.6","104.6","104.6","104.6","104.6","104.6","104.6","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3"
"1982:07","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9"
"1982:08","103.9","103.9","103.9","103.9","103.9","103.9","103.9","103.9","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6"
"1982:09","103.4","103.4","103.4","103.4","103.4","103.4","103.4","103.4","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3"
"1982:10","102.8","102.8","102.8","102.8","102.8","102.8","102.8","102.8","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7"
"1982:11","102.5","102.5","102.5","102.5","102.5","102.5","102.5","102.5","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6"
"1982:12","102.6","102.6","102.6","102.6","102.6","102.6","102.6","102.6","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6","98.6"
"1983:01","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5"
"1983:02","102.2","102.2","102.2","102.2","102.2","102.2","102.2","102.2","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.1","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4"
"1983:03","103.2","103.2","103.2","103.2","103.2","103.2","103.2","103.2","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1"
"1983:04","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8"
"1983:05","104.7","104.7","104.7","104.7","104.7","104.7","104.7","104.7","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4"
"1983:06","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1"
"1983:07","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9","101.9"
"1983:08","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0"
"1983:09","107.8","107.8","107.8","107.8","107.8","107.8","107.8","107.8","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.5","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3","103.3"
"1983:10","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1","104.1"
"1983:11","108.7","108.7","108.7","108.7","108.7","108.7","108.7","108.7","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4","104.4"
"1983:12","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9","104.9"
"1984:01","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4","105.4"
"1984:02","110.9","110.9","110.9","110.9","110.9","110.9","110.9","110.9","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.4","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5"
"1984:03","110.7","110.7","110.7","110.7","110.7","110.7","110.7","110.7","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2","106.2"
"1984:04","111.8","111.8","111.8","111.8","111.8","111.8","111.8","111.8","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1","107.1"
