"DATE","RCON00M1","RCON00M2","RCON00M3","RCON00M4","RCON00M5","RCON00M6","RCON00M7","RCON00M8","RCON00M9","RCON00M10","RCON00M11","RCON00M12","RCON01M1","RCON01M2","RCON01M3","RCON01M4","RCON01M5","RCON01M6","RCON01M7","RCON01M8","RCON01M9","RCON01M10","RCON01M11","RCON01M12","RCON02M1","RCON02M2","RCON02M3","RCON02M4","RCON02M5","RCON02M6","RCON02M7","RCON02M8","RCON02M9","RCON02M10","RCON02M11","RCON02M12","RCON03M1","RCON03M2","RCON03M3","RCON03M4","RCON03M5","RCON03M6","RCON03M7","RCON03M8","RCON03M9","RCON03M10","RCON03M11","RCON03M12","RCON04M1","RCON04M2","RCON04M3","RCON04M4","RCON04M5","RCON04M6","RCON04M7","RCON04M8","RCON04M9","RCON04M10","RCON04M11","RCON04M12","RCON05M1","RCON05M2","RCON05M3","RCON05M4","RCON05M5","RCON05M6","RCON05M7","RCON05M8","RCON05M9","RCON05M10","RCON05M11","RCON05M12","RCON06M1","RCON06M2","RCON06M3","RCON06M4","RCON06M5","RCON06M6","RCON06M7","RCON06M8","RCON06M9","RCON06M10","RCON06M11","RCON06M12","RCON07M1","RCON07M2","RCON07M3","RCON07M4","RCON07M5","RCON07M6","RCON07M7","RCON07M8","RCON07M9","RCON07M10","RCON07M11","RCON07M12","RCON08M1","RCON08M2","RCON08M3","RCON08M4","RCON08M5","RCON08M6","RCON08M7","RCON08M8","RCON08M9","RCON08M10","RCON08M11","RCON08M12","RCON09M1","RCON09M2","RCON09M3","RCON09M4","RCON09M5","RCON09M6","RCON09M7","RCON09M8","RCON09M9","RCON09M10","RCON09M11","RCON09M12"
"1962:Q4","1628.0","1628.0","1628.0","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1645.9","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1741.5","1945.1","1945.1","1945.1","1945.1","1945.1"
"1963:Q1","1639.2","1639.2","1639.2","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1657.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1753.1","1958.2","1958.2","1958.2","1958.2","1958.2"
"1963:Q2","1654.8","1654.8","1654.8","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1673.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1770.0","1976.9","1976.9","1976.9","1976.9","1976.9"
"1963:Q3","1677.3","1677.3","1677.3","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1695.7","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","1794.0","2003.8","2003.8","2003.8","2003.8","2003.8"
"1963:Q4","1691.5","1691.5","1691.5","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1710.0","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","2020.6","2020.6","2020.6","2020.6","2020.6"
"1964:Q1","1724.8","1724.8","1724.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1743.8","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","1845.2","2060.5","2060.5","2060.5","2060.5","2060.5"
"1964:Q2","1755.6","1755.6","1755.6","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1775.0","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","1877.9","2096.7","2096.7","2096.7","2096.7","2096.7"
"1964:Q3","1787.9","1787.9","1787.9","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1807.8","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","1912.6","2135.2","2135.2","2135.2","2135.2","2135.2"
"1964:Q4","1792.7","1792.7","1792.7","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1812.8","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","1918.0","2141.2","2141.2","2141.2","2141.2","2141.2"
"1965:Q1","1832.0","1832.0","1832.0","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1852.5","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","1960.3","2188.8","2188.8","2188.8","2188.8","2188.8"
"1965:Q2","1852.3","1852.3","1852.3","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1873.2","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","1982.0","2213.0","2213.0","2213.0","2213.0","2213.0"
"1965:Q3","1884.0","1884.0","1884.0","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","1905.3","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2016.0","2251.0","2251.0","2251.0","2251.0","2251.0"
"1965:Q4","1937.4","1937.4","1937.4","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","1959.3","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2072.7","2314.3","2314.3","2314.3","2314.3","2314.3"
"1966:Q1","1966.1","1966.1","1966.1","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","1988.6","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2103.2","2348.5","2348.5","2348.5","2348.5","2348.5"
"1966:Q2","1971.3","1971.3","1971.3","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2109.0","2354.5","2354.5","2354.5","2354.5","2354.5"
"1966:Q3","1993.8","1993.8","1993.8","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2016.6","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2133.1","2381.5","2381.5","2381.5","2381.5","2381.5"
"1966:Q4","2002.1","2002.1","2002.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2025.1","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2142.0","2391.4","2391.4","2391.4","2391.4","2391.4"
"1967:Q1","2014.2","2014.2","2014.2","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2037.3","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2154.6","2405.3","2405.3","2405.3","2405.3","2405.3"
"1967:Q2","2041.1","2041.1","2041.1","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2064.6","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2183.4","2438.1","2438.1","2438.1","2438.1","2438.1"
"1967:Q3","2051.5","2051.5","2051.5","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2075.2","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2194.5","2450.6","2450.6","2450.6","2450.6","2450.6"
"1967:Q4","2063.9","2063.9","2063.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2087.9","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2207.8","2465.7","2465.7","2465.7","2465.7","2465.7"
