"DATE","NCON65Q4","NCON66Q1","NCON66Q2","NCON66Q3","NCON66Q4","NCON67Q1","NCON67Q2","NCON67Q3","NCON67Q4","NCON68Q1","NCON68Q2","NCON68Q3","NCON68Q4","NCON69Q1","NCON69Q2","NCON69Q3","NCON69Q4","NCON70Q1","NCON70Q2","NCON70Q3","NCON70Q4","NCON71Q1","NCON71Q2","NCON71Q3","NCON71Q4","NCON72Q1","NCON72Q2","NCON72Q3","NCON72Q4","NCON73Q1","NCON73Q2","NCON73Q3","NCON73Q4","NCON74Q1","NCON74Q2","NCON74Q3","NCON74Q4","NCON75Q1","NCON75Q2","NCON75Q3","NCON75Q4","NCON76Q1","NCON76Q2","NCON76Q3","NCON76Q4","NCON77Q1","NCON77Q2","NCON77Q3","NCON77Q4","NCON78Q1","NCON78Q2","NCON78Q3","NCON78Q4","NCON79Q1","NCON79Q2","NCON79Q3","NCON79Q4","NCON80Q1","NCON80Q2","NCON80Q3","NCON80Q4","NCON81Q1","NCON81Q2","NCON81Q3","NCON81Q4","NCON82Q1","NCON82Q2","NCON82Q3","NCON82Q4","NCON83Q1","NCON83Q2","NCON83Q3","NCON83Q4","NCON84Q1","NCON84Q2","NCON84Q3","NCON84Q4","NCON85Q1","NCON85Q2","NCON85Q3","NCON85Q4","NCON86Q1","NCON86Q2","NCON86Q3","NCON86Q4","NCON87Q1","NCON87Q2","NCON87Q3","NCON87Q4","NCON88Q1","NCON88Q2","NCON88Q3","NCON88Q4","NCON89Q1","NCON89Q2","NCON89Q3","NCON89Q4","NCON90Q1","NCON90Q2","NCON90Q3","NCON90Q4","NCON91Q1","NCON91Q2","NCON91Q3","NCON91Q4","NCON92Q1","NCON92Q2","NCON92Q3","NCON92Q4","NCON93Q1","NCON93Q2","NCON93Q3","NCON93Q4","NCON94Q1","NCON94Q2","NCON94Q3","NCON94Q4","NCON95Q1","NCON95Q2","NCON95Q3","NCON95Q4","NCON96Q1","NCON96Q2","NCON96Q3","NCON96Q4","NCON97Q1","NCON97Q2","NCON97Q3","NCON97Q4","NCON98Q1","NCON98Q2","NCON98Q3","NCON98Q4","NCON99Q1","NCON99Q2","NCON99Q3","NCON99Q4","NCON00Q1","NCON00Q2","NCON00Q3","NCON00Q4","NCON01Q1","NCON01Q2","NCON01Q3","NCON01Q4","NCON02Q1","NCON02Q2","NCON02Q3","NCON02Q4","NCON03Q1","NCON03Q2","NCON03Q3","NCON03Q4","NCON04Q1","NCON04Q2","NCON04Q3","NCON04Q4","NCON05Q1","NCON05Q2","NCON05Q3","NCON05Q4","NCON06Q1","NCON06Q2","NCON06Q3","NCON06Q4","NCON07Q1","NCON07Q2","NCON07Q3","NCON07Q4","NCON08Q1","NCON08Q2","NCON08Q3","NCON08Q4","NCON09Q1","NCON09Q2","NCON09Q3","NCON09Q4","NCON10Q1","NCON10Q2","NCON10Q3","NCON10Q4","NCON11Q1","NCON11Q2","NCON11Q3","NCON11Q4","NCON12Q1","NCON12Q2","NCON12Q3","NCON12Q4","NCON13Q1","NCON13Q2","NCON13Q3","NCON13Q4","NCON14Q1","NCON14Q2","NCON14Q3","NCON14Q4","NCON15Q1","NCON15Q2","NCON15Q3","NCON15Q4"
"1984:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","2326.7","2332.7","2332.7","2332.7","2332.7","2332.7","2414.4","2414.4","2416.1","2416.1","2416.1","2416.1","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2417.0","2444.5","2444.5","2444.5","2444.5","2444.5","2444.5","2444.5","2444.5","2444.5","2444.5","2444.5","2444.5","2444.5","2444.5","2444.5","2444.5","2475.6","2475.6","2475.6","2475.6","2475.6","2475.6","2475.6","2475.6","2475.6","2475.6","2475.6","2475.6","2475.6","2475.6","2475.6","#N/A","2481.4","2481.4","2481.4","2481.4","2481.4","2481.4","2481.4","2481.4","2481.4","2481.4","2481.4","2481.4","2481.4","2481.4","2481.4","2481.4","2486.3","2486.3","2486.3","2486.3","2486.3","2486.3","2486.3","2486.3","2486.3","2486.3","2486.3","2486.3","2486.3","2486.3","2486.3","2486.3","2486.3","2486.3","2486.3","2486.3","2486.3","2486.3","2484.1","2484.1","2484.1","2484.1","2484.1","2484.1","2484.1","2484.1","2484.1","2484.1","2484.1","2484.1","2484.1","2484.1","2484.1","2484.1","2481.2","2481.2","2481.2","2481.2","2481.2","2481.2","2481.2","2481.2","2481.2","2481.2"
"1984:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","2359.3","2361.4","2361.4","2361.4","2361.4","2439.0","2439.0","2445.6","2445.6","2445.6","2445.6","2450.3","2450.3","2450.3","2450.3","2450.3","2450.3","2450.3","2450.3","2450.3","2450.3","2450.3","2450.3","2450.3","2450.3","2450.3","2450.3","2450.3","2450.3","2477.8","2477.8","2477.8","2477.8","2477.8","2477.8","2477.8","2477.8","2477.8","2477.8","2477.8","2477.8","2477.8","2477.8","2477.8","2477.8","2510.5","2510.5","2510.5","2510.5","2510.5","2510.5","2510.5","2510.5","2510.5","2510.5","2510.5","2510.5","2510.5","2510.5","2510.5","#N/A","2517.1","2517.1","2517.1","2517.1","2517.1","2517.1","2517.1","2517.1","2517.1","2517.1","2517.1","2517.1","2517.1","2517.1","2517.1","2517.1","2524.9","2524.9","2524.9","2524.9","2524.9","2524.9","2524.9","2524.9","2524.9","2524.9","2524.9","2524.9","2524.9","2524.9","2524.9","2524.9","2524.9","2524.9","2524.9","2524.9","2524.9","2524.9","2522.8","2522.8","2522.8","2522.8","2522.8","2522.8","2522.8","2522.8","2522.8","2522.8","2522.8","2522.8","2522.8","2522.8","2522.8","2522.8","2519.7","2519.7","2519.7","2519.7","2519.7","2519.7","2519.7","2519.7","2519.7","2519.7"
"1984:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","2398.6","2396.5","2396.5","2396.5","2480.1","2480.1","2487.2","2487.2","2487.2","2487.2","2493.4","2493.4","2493.4","2493.4","2493.4","2493.4","2493.4","2493.4","2493.4","2493.4","2493.4","2493.4","2493.4","2493.4","2493.4","2493.4","2493.4","2493.4","2526.4","2526.4","2526.4","2526.4","2526.4","2526.4","2526.4","2526.4","2526.4","2526.4","2526.4","2526.4","2526.4","2526.4","2526.4","2526.4","2560.6","2560.6","2560.6","2560.6","2560.6","2560.6","2560.6","2560.6","2560.6","2560.6","2560.6","2560.6","2560.6","2560.6","2560.6","#N/A","2568.0","2568.0","2568.0","2568.0","2568.0","2568.0","2568.0","2568.0","2568.0","2568.0","2568.0","2568.0","2568.0","2568.0","2568.0","2568.0","2574.3","2574.3","2574.3","2574.3","2574.3","2574.3","2574.3","2574.3","2574.3","2574.3","2574.3","2574.3","2574.3","2574.3","2574.3","2574.3","2574.3","2574.3","2574.3","2574.3","2574.3","2574.3","2572.0","2572.0","2572.0","2572.0","2572.0","2572.0","2572.0","2572.0","2572.0","2572.0","2572.0","2572.0","2572.0","2572.0","2572.0","2572.0","2568.9","2568.9","2568.9","2568.9","2568.9","2568.9","2568.9","2568.9","2568.9","2568.9"
"1985:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","2442.8","2446.5","2446.5","2525.0","2525.0","2530.9","2530.9","2530.9","2530.9","2549.9","2549.9","2549.9","2549.9","2554.9","2554.9","2554.9","2554.9","2554.9","2554.9","2554.9","2554.9","2554.9","2554.9","2554.9","2554.9","2554.9","2554.9","2589.2","2589.2","2589.2","2589.2","2589.2","2589.2","2589.2","2589.2","2589.2","2589.2","2589.2","2589.2","2589.2","2589.2","2589.2","2589.2","2623.8","2623.8","2623.8","2623.8","2623.8","2623.8","2623.8","2623.8","2623.8","2623.8","2623.8","2623.8","2623.8","2623.8","2623.8","#N/A","2632.9","2632.9","2632.9","2632.9","2632.9","2632.9","2632.9","2632.9","2632.9","2632.9","2632.9","2632.9","2632.9","2632.9","2632.9","2632.9","2645.7","2645.7","2645.7","2645.7","2645.7","2645.7","2645.7","2645.7","2645.7","2645.7","2645.7","2645.7","2645.7","2645.7","2645.7","2645.7","2645.7","2645.7","2645.7","2645.7","2645.7","2645.7","2643.4","2643.4","2643.4","2643.4","2643.4","2643.4","2643.4","2643.4","2643.4","2643.4","2643.4","2643.4","2643.4","2643.4","2643.4","2643.4","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9","2643.9"
"1985:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","2496.1","2493.0","2563.3","2563.3","2576.0","2576.0","2576.0","2576.0","2602.0","2602.0","2602.0","2602.0","2599.3","2599.3","2599.3","2599.3","2599.3","2599.3","2599.3","2599.3","2599.3","2599.3","2599.3","2599.3","2599.3","2599.3","2636.4","2636.4","2636.4","2636.4","2636.4","2636.4","2636.4","2636.4","2636.4","2636.4","2636.4","2636.4","2636.4","2636.4","2636.4","2636.4","2673.4","2673.4","2673.4","2673.4","2673.4","2673.4","2673.4","2673.4","2673.4","2673.4","2673.4","2673.4","2673.4","2673.4","2673.4","#N/A","2682.1","2682.1","2682.1","2682.1","2682.1","2682.1","2682.1","2682.1","2682.1","2682.1","2682.1","2682.1","2682.1","2682.1","2682.1","2682.1","2690.1","2690.1","2690.1","2690.1","2690.1","2690.1","2690.1","2690.1","2690.1","2690.1","2690.1","2690.1","2690.1","2690.1","2690.1","2690.1","2690.1","2690.1","2690.1","2690.1","2690.1","2690.1","2687.4","2687.4","2687.4","2687.4","2687.4","2687.4","2687.4","2687.4","2687.4","2687.4","2687.4","2687.4","2687.4","2687.4","2687.4","2687.4","2691.2","2691.2","2691.2","2691.2","2691.2","2691.2","2691.2","2691.2","2691.2","2691.2"
"1985:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","2536.5","2606.1","2606.1","2627.1","2627.1","2627.1","2627.1","2665.4","2665.4","2665.4","2665.4","2661.4","2661.4","2661.4","2661.4","2661.4","2661.4","2661.4","2661.4","2661.4","2661.4","2661.4","2661.4","2661.4","2661.4","2704.2","2704.2","2704.2","2704.2","2704.2","2704.2","2704.2","2704.2","2704.2","2704.2","2704.2","2704.2","2704.2","2704.2","2704.2","2704.2","2742.3","2742.3","2742.3","2742.3","2742.3","2742.3","2742.3","2742.3","2742.3","2742.3","2742.3","2742.3","2742.3","2742.3","2742.3","#N/A","2749.8","2749.8","2749.8","2749.8","2749.8","2749.8","2749.8","2749.8","2749.8","2749.8","2749.8","2749.8","2749.8","2749.8","2749.8","2749.8","2758.7","2758.7","2758.7","2758.7","2758.7","2758.7","2758.7","2758.7","2758.7","2758.7","2758.7","2758.7","2758.7","2758.7","2758.7","2758.7","2758.7","2758.7","2758.7","2758.7","2758.7","2758.7","2755.9","2755.9","2755.9","2755.9","2755.9","2755.9","2755.9","2755.9","2755.9","2755.9","2755.9","2755.9","2755.9","2755.9","2755.9","2755.9","2764.7","2764.7","2764.7","2764.7","2764.7","2764.7","2764.7","2764.7","2764.7","2764.7"
"1985:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","2633.3","2634.8","2667.9","2667.9","2667.9","2667.9","2700.1","2700.1","2700.1","2700.1","2700.4","2700.4","2700.4","2700.4","2700.4","2700.4","2700.4","2700.4","2700.4","2700.4","2700.4","2700.4","2700.4","2700.4","2739.8","2739.8","2739.8","2739.8","2739.8","2739.8","2739.8","2739.8","2739.8","2739.8","2739.8","2739.8","2739.8","2739.8","2739.8","2739.8","2779.6","2779.6","2779.6","2779.6","2779.6","2779.6","2779.6","2779.6","2779.6","2779.6","2779.6","2779.6","2779.6","2779.6","2779.6","#N/A","2785.6","2785.6","2785.6","2785.6","2785.6","2785.6","2785.6","2785.6","2785.6","2785.6","2785.6","2785.6","2785.6","2785.6","2785.6","2785.6","2786.7","2786.7","2786.7","2786.7","2786.7","2786.7","2786.7","2786.7","2786.7","2786.7","2786.7","2786.7","2786.7","2786.7","2786.7","2786.7","2786.7","2786.7","2786.7","2786.7","2786.7","2786.7","2783.7","2783.7","2783.7","2783.7","2783.7","2783.7","2783.7","2783.7","2783.7","2783.7","2783.7","2783.7","2783.7","2783.7","2783.7","2783.7","2790.9","2790.9","2790.9","2790.9","2790.9","2790.9","2790.9","2790.9","2790.9","2790.9"
"1986:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","2670.6","2697.9","2697.9","2697.9","2697.9","2737.9","2737.9","2737.9","2737.9","2739.0","2739.0","2739.0","2739.0","2734.3","2734.3","2734.3","2734.3","2734.3","2734.3","2734.3","2734.3","2734.3","2734.3","2784.8","2784.8","2784.8","2784.8","2784.8","2784.8","2784.8","2784.8","2784.8","2784.8","2784.8","2784.8","2784.8","2784.8","2784.8","2784.8","2823.3","2823.3","2823.3","2823.3","2823.3","2823.3","2823.3","2823.3","2823.3","2823.3","2823.3","2823.3","2823.3","2823.3","2823.3","#N/A","2825.1","2825.1","2825.1","2825.1","2825.1","2825.1","2825.1","2825.1","2825.1","2825.1","2825.1","2825.1","2825.1","2825.1","2825.1","2825.1","2830.3","2830.3","2830.3","2830.3","2830.3","2830.3","2830.3","2830.3","2830.3","2830.3","2830.3","2830.3","2830.3","2830.3","2830.3","2830.3","2830.3","2830.3","2830.3","2830.3","2830.3","2830.3","2827.2","2827.2","2827.2","2827.2","2827.2","2827.2","2827.2","2827.2","2827.2","2827.2","2827.2","2827.2","2827.2","2827.2","2827.2","2827.2","2834.7","2834.7","2834.7","2834.7","2834.7","2834.7","2834.7","2834.7","2834.7","2834.7"
"1986:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","2730.1","2732.0","2732.0","2732.0","2765.8","2765.8","2765.8","2765.8","2772.1","2772.1","2772.1","2772.1","2761.0","2761.0","2761.0","2761.0","2761.0","2761.0","2761.0","2761.0","2761.0","2761.0","2812.3","2812.3","2812.3","2812.3","2812.3","2812.3","2812.3","2812.3","2812.3","2812.3","2812.3","2812.3","2812.3","2812.3","2812.3","2812.3","2855.6","2855.6","2855.6","2855.6","2855.6","2855.6","2855.6","2855.6","2855.6","2855.6","2855.6","2855.6","2855.6","2855.6","2855.6","#N/A","2857.0","2857.0","2857.0","2857.0","2857.0","2857.0","2857.0","2857.0","2857.0","2857.0","2857.0","2857.0","2857.0","2857.0","2857.0","2857.0","2862.0","2862.0","2862.0","2862.0","2862.0","2862.0","2862.0","2862.0","2862.0","2862.0","2862.0","2862.0","2862.0","2862.0","2862.0","2862.0","2862.0","2862.0","2862.0","2862.0","2862.0","2862.0","2859.2","2859.2","2859.2","2859.2","2859.2","2859.2","2859.2","2859.2","2859.2","2859.2","2859.2","2859.2","2859.2","2859.2","2859.2","2859.2","2863.0","2863.0","2863.0","2863.0","2863.0","2863.0","2863.0","2863.0","2863.0","2863.0"
"1986:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","2799.3","2799.8","2799.8","2837.1","2837.1","2837.1","2837.1","2842.8","2842.8","2842.8","2842.8","2826.0","2826.0","2826.0","2826.0","2826.0","2826.0","2826.0","2826.0","2826.0","2826.0","2882.0","2882.0","2882.0","2882.0","2882.0","2882.0","2882.0","2882.0","2882.0","2882.0","2882.0","2882.0","2882.0","2882.0","2882.0","2882.0","2926.2","2926.2","2926.2","2926.2","2926.2","2926.2","2926.2","2926.2","2926.2","2926.2","2926.2","2926.2","2926.2","2926.2","2926.2","#N/A","2928.6","2928.6","2928.6","2928.6","2928.6","2928.6","2928.6","2928.6","2928.6","2928.6","2928.6","2928.6","2928.6","2928.6","2928.6","2928.6","2933.5","2933.5","2933.5","2933.5","2933.5","2933.5","2933.5","2933.5","2933.5","2933.5","2933.5","2933.5","2933.5","2933.5","2933.5","2933.5","2933.5","2933.5","2933.5","2933.5","2933.5","2933.5","2930.6","2930.6","2930.6","2930.6","2930.6","2930.6","2930.6","2930.6","2930.6","2930.6","2930.6","2930.6","2930.6","2930.6","2930.6","2930.6","2929.7","2929.7","2929.7","2929.7","2929.7","2929.7","2929.7","2929.7","2929.7","2929.7"
"1986:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","2819.9","2820.4","2858.6","2858.6","2858.6","2858.6","2876.0","2876.0","2876.0","2876.0","2868.5","2868.5","2868.5","2868.5","2868.5","2868.5","2868.5","2868.5","2868.5","2868.5","2923.1","2923.1","2923.1","2923.1","2923.1","2923.1","2923.1","2923.1","2923.1","2923.1","2923.1","2923.1","2923.1","2923.1","2923.1","2923.1","2965.6","2965.6","2965.6","2965.6","2965.6","2965.6","2965.6","2965.6","2965.6","2965.6","2965.6","2965.6","2965.6","2965.6","2965.6","#N/A","2970.0","2970.0","2970.0","2970.0","2970.0","2970.0","2970.0","2970.0","2970.0","2970.0","2970.0","2970.0","2970.0","2970.0","2970.0","2970.0","2973.2","2973.2","2973.2","2973.2","2973.2","2973.2","2973.2","2973.2","2973.2","2973.2","2973.2","2973.2","2973.2","2973.2","2973.2","2973.2","2973.2","2973.2","2973.2","2973.2","2973.2","2973.2","2969.9","2969.9","2969.9","2969.9","2969.9","2969.9","2969.9","2969.9","2969.9","2969.9","2969.9","2969.9","2969.9","2969.9","2969.9","2969.9","2966.1","2966.1","2966.1","2966.1","2966.1","2966.1","2966.1","2966.1","2966.1","2966.1"
"1987:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","2854.3","2893.8","2893.8","2893.8","2893.8","2921.7","2921.7","2921.7","2921.7","2914.7","2914.7","2914.7","2914.7","2919.5","2919.5","2919.5","2919.5","2919.5","2919.5","2962.8","2962.8","2962.8","2962.8","2962.8","2962.8","2962.8","2962.8","2962.8","2962.8","2962.8","2962.8","2962.8","2962.8","2962.8","2962.8","3002.4","3002.4","3002.4","3002.4","3002.4","3002.4","3002.4","3002.4","3002.4","3002.4","3002.4","3002.4","3002.4","3002.4","3002.4","#N/A","3011.4","3011.4","3011.4","3011.4","3011.4","3011.4","3011.4","3011.4","3011.4","3011.4","3011.4","3011.4","3011.4","3011.4","3011.4","3011.4","3008.0","3008.0","3008.0","3008.0","3008.0","3008.0","3008.0","3008.0","3008.0","3008.0","3008.0","3008.0","3008.0","3008.0","3008.0","3008.0","3008.0","3008.0","3008.0","3008.0","3008.0","3008.0","3004.8","3004.8","3004.8","3004.8","3004.8","3004.8","3004.8","3004.8","3004.8","3004.8","3004.8","3004.8","3004.8","3004.8","3004.8","3004.8","2998.3","2998.3","2998.3","2998.3","2998.3","2998.3","2998.3","2998.3","2998.3","2998.3"
