"DATE","ROUTPUT00M1","ROUTPUT00M2","ROUTPUT00M3","ROUTPUT00M4","ROUTPUT00M5","ROUTPUT00M6","ROUTPUT00M7","ROUTPUT00M8","ROUTPUT00M9","ROUTPUT00M10","ROUTPUT00M11","ROUTPUT00M12","ROUTPUT01M1","ROUTPUT01M2","ROUTPUT01M3","ROUTPUT01M4","ROUTPUT01M5","ROUTPUT01M6","ROUTPUT01M7","ROUTPUT01M8","ROUTPUT01M9","ROUTPUT01M10","ROUTPUT01M11","ROUTPUT01M12","ROUTPUT02M1","ROUTPUT02M2","ROUTPUT02M3","ROUTPUT02M4","ROUTPUT02M5","ROUTPUT02M6","ROUTPUT02M7","ROUTPUT02M8","ROUTPUT02M9","ROUTPUT02M10","ROUTPUT02M11","ROUTPUT02M12","ROUTPUT03M1","ROUTPUT03M2","ROUTPUT03M3","ROUTPUT03M4","ROUTPUT03M5","ROUTPUT03M6","ROUTPUT03M7","ROUTPUT03M8","ROUTPUT03M9","ROUTPUT03M10","ROUTPUT03M11","ROUTPUT03M12","ROUTPUT04M1","ROUTPUT04M2","ROUTPUT04M3","ROUTPUT04M4","ROUTPUT04M5","ROUTPUT04M6","ROUTPUT04M7","ROUTPUT04M8","ROUTPUT04M9","ROUTPUT04M10","ROUTPUT04M11","ROUTPUT04M12","ROUTPUT05M1","ROUTPUT05M2","ROUTPUT05M3","ROUTPUT05M4","ROUTPUT05M5","ROUTPUT05M6","ROUTPUT05M7","ROUTPUT05M8","ROUTPUT05M9","ROUTPUT05M10","ROUTPUT05M11","ROUTPUT05M12","ROUTPUT06M1","ROUTPUT06M2","ROUTPUT06M3","ROUTPUT06M4","ROUTPUT06M5","ROUTPUT06M6","ROUTPUT06M7","ROUTPUT06M8","ROUTPUT06M9","ROUTPUT06M10","ROUTPUT06M11","ROUTPUT06M12","ROUTPUT07M1","ROUTPUT07M2","ROUTPUT07M3","ROUTPUT07M4","ROUTPUT07M5","ROUTPUT07M6","ROUTPUT07M7","ROUTPUT07M8","ROUTPUT07M9","ROUTPUT07M10","ROUTPUT07M11","ROUTPUT07M12","ROUTPUT08M1","ROUTPUT08M2","ROUTPUT08M3","ROUTPUT08M4","ROUTPUT08M5","ROUTPUT08M6","ROUTPUT08M7","ROUTPUT08M8","ROUTPUT08M9","ROUTPUT08M10","ROUTPUT08M11","ROUTPUT08M12","ROUTPUT09M1","ROUTPUT09M2","ROUTPUT09M3","ROUTPUT09M4","ROUTPUT09M5","ROUTPUT09M6","ROUTPUT09M7","ROUTPUT09M8","ROUTPUT09M9","ROUTPUT09M10","ROUTPUT09M11","ROUTPUT09M12"
"1963:Q1","2612.4","2612.4","2612.4","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2634.1","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","2775.9","3141.1","3141.1","3141.1","3141.1","3141.1"
"1963:Q2","2646.3","2646.3","2646.3","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2668.4","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","2810.6","3180.4","3180.4","3180.4","3180.4","3180.4"
"1963:Q3","2697.2","2697.2","2697.2","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2719.6","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","2863.5","3240.3","3240.3","3240.3","3240.3","3240.3"
"1963:Q4","2716.8","2716.8","2716.8","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2739.4","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","2885.8","3265.0","3265.0","3265.0","3265.0","3265.0"
"1964:Q1","2777.3","2777.3","2777.3","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2800.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","2950.5","3338.2","3338.2","3338.2","3338.2","3338.2"
"1964:Q2","2810.2","2810.2","2810.2","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2833.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","2984.8","3376.6","3376.6","3376.6","3376.6","3376.6"
"1964:Q3","2848.0","2848.0","2848.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","2872.0","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3025.5","3422.5","3422.5","3422.5","3422.5","3422.5"
"1964:Q4","2855.3","2855.3","2855.3","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","2879.5","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3033.6","3432.0","3432.0","3432.0","3432.0","3432.0"
"1965:Q1","2925.1","2925.1","2925.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","2950.1","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3108.2","3516.3","3516.3","3516.3","3516.3","3516.3"
"1965:Q2","2964.4","2964.4","2964.4","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","2989.9","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3150.2","3564.0","3564.0","3564.0","3564.0","3564.0"
"1965:Q3","3024.6","3024.6","3024.6","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3050.7","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3214.1","3636.3","3636.3","3636.3","3636.3","3636.3"
"1965:Q4","3096.8","3096.8","3096.8","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3123.6","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3724.0","3724.0","3724.0","3724.0","3724.0"
"1966:Q1","3173.4","3173.4","3173.4","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3201.1","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3372.3","3815.4","3815.4","3815.4","3815.4","3815.4"
"1966:Q2","3185.4","3185.4","3185.4","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3213.2","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3384.0","3828.1","3828.1","3828.1","3828.1","3828.1"
"1966:Q3","3205.7","3205.7","3205.7","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3233.6","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3406.3","3853.3","3853.3","3853.3","3853.3","3853.3"
"1966:Q4","3233.5","3233.5","3233.5","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3261.8","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3433.7","3884.5","3884.5","3884.5","3884.5","3884.5"
"1967:Q1","3263.2","3263.2","3263.2","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3291.8","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3464.1","3918.7","3918.7","3918.7","3918.7","3918.7"
"1967:Q2","3261.1","3261.1","3261.1","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3289.7","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3464.3","3919.6","3919.6","3919.6","3919.6","3919.6"
"1967:Q3","3284.6","3284.6","3284.6","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3313.5","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3491.8","3950.8","3950.8","3950.8","3950.8","3950.8"
"1967:Q4","3309.1","3309.1","3309.1","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3338.3","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3518.2","3981.0","3981.0","3981.0","3981.0","3981.0"
