"DATE","RCONND90M1","RCONND90M2","RCONND90M3","RCONND90M4","RCONND90M5","RCONND90M6","RCONND90M7","RCONND90M8","RCONND90M9","RCONND90M10","RCONND90M11","RCONND90M12","RCONND91M1","RCONND91M2","RCONND91M3","RCONND91M4","RCONND91M5","RCONND91M6","RCONND91M7","RCONND91M8","RCONND91M9","RCONND91M10","RCONND91M11","RCONND91M12","RCONND92M1","RCONND92M2","RCONND92M3","RCONND92M4","RCONND92M5","RCONND92M6","RCONND92M7","RCONND92M8","RCONND92M9","RCONND92M10","RCONND92M11","RCONND92M12","RCONND93M1","RCONND93M2","RCONND93M3","RCONND93M4","RCONND93M5","RCONND93M6","RCONND93M7","RCONND93M8","RCONND93M9","RCONND93M10","RCONND93M11","RCONND93M12","RCONND94M1","RCONND94M2","RCONND94M3","RCONND94M4","RCONND94M5","RCONND94M6","RCONND94M7","RCONND94M8","RCONND94M9","RCONND94M10","RCONND94M11","RCONND94M12","RCONND95M1","RCONND95M2","RCONND95M3","RCONND95M4","RCONND95M5","RCONND95M6","RCONND95M7","RCONND95M8","RCONND95M9","RCONND95M10","RCONND95M11","RCONND95M12","RCONND96M1","RCONND96M2","RCONND96M3","RCONND96M4","RCONND96M5","RCONND96M6","RCONND96M7","RCONND96M8","RCONND96M9","RCONND96M10","RCONND96M11","RCONND96M12","RCONND97M1","RCONND97M2","RCONND97M3","RCONND97M4","RCONND97M5","RCONND97M6","RCONND97M7","RCONND97M8","RCONND97M9","RCONND97M10","RCONND97M11","RCONND97M12","RCONND98M1","RCONND98M2","RCONND98M3","RCONND98M4","RCONND98M5","RCONND98M6","RCONND98M7","RCONND98M8","RCONND98M9","RCONND98M10","RCONND98M11","RCONND98M12","RCONND99M1","RCONND99M2","RCONND99M3","RCONND99M4","RCONND99M5","RCONND99M6","RCONND99M7","RCONND99M8","RCONND99M9","RCONND99M10","RCONND99M11","RCONND99M12"
"1960:Q1","460.7","460.7","460.7","460.7","460.7","460.7","460.7","460.7","460.7","460.7","460.7","460.7","460.7","460.7","460.7","460.7","460.7","460.7","460.7","460.7","460.7","460.7","460.7","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","522.8","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","612.1","#N/A","609.3"
"1960:Q2","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","465.9","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","529.6","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","619.3","#N/A","616.6"
"1960:Q3","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","463.1","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","527.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","615.0","#N/A","612.3"
"1960:Q4","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","463.6","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","528.0","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","615.4","#N/A","612.8"
"1961:Q1","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","465.3","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","532.1","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","619.5","#N/A","616.7"
"1961:Q2","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","470.4","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","537.7","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","625.9","#N/A","623.2"
"1961:Q3","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","469.2","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","536.9","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","626.3","#N/A","623.6"
"1961:Q4","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","475.5","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","543.9","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","635.3","#N/A","632.5"
"1962:Q1","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","480.2","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","548.9","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","640.7","#N/A","638.0"
"1962:Q2","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","481.3","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","550.6","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","643.9","#N/A","641.0"
"1962:Q3","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","485.7","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","554.5","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","648.7","#N/A","645.8"
"1962:Q4","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","489.7","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","558.2","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","652.7","#N/A","649.8"
"1963:Q1","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","492.4","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","561.0","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","655.3","#N/A","652.4"
"1963:Q2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","658.0","#N/A","655.1"
"1963:Q3","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","495.9","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","565.4","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","663.2","#N/A","660.5"
"1963:Q4","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","496.5","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","566.1","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","663.7","#N/A","660.8"
"1964:Q1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","505.1","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","575.7","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","676.3","#N/A","673.4"
"1964:Q2","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","514.6","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","688.8","#N/A","685.7"
"1964:Q3","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","524.4","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","595.9","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","701.3","#N/A","698.1"
"1964:Q4","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","526.0","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","596.3","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","703.7","#N/A","700.5"
"1965:Q1","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","531.2","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","602.8","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","#N/A","708.5"
"1965:Q2","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","536.1","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","609.5","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","719.9","#N/A","716.4"
"1965:Q3","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","544.7","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","617.6","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","730.1","#N/A","726.9"
"1965:Q4","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","560.8","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","637.2","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","755.4","#N/A","752.1"
"1966:Q1","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","641.9","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","762.4","#N/A","759.0"
"1966:Q2","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","568.6","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","647.2","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","769.0","#N/A","765.6"
